"hhcode","casenum","date","weight_","day","month","year","thanaid","thanade","villid","villde","hhid","partcptn","hhtype","hhserial","relign","relhh","distance","lat_type","electric","samity","member","d_hat","d_bcentr","d_bank"
1130152,19,"7/06/99",1,18,4,99,11,"FAKIRHAT",3,"",1,5,2,19,1,1,0,3,2,2,1.79769313486232e+308,2,4,4
1130153,20,"7/06/99",1,20,4,99,11,"FAKIRHAT",3,"",1,5,3,20,1,1,0,3,2,2,1.79769313486232e+308,2,4,4
1130221,2,"7/06/99",1,14,4,99,11,"FAKIRHAT",3,"",2,2,1,2,1,1,0.5,2,2,2,1.79769313486232e+308,1,1,1
1130251,21,"7/06/99",1,20,4,99,11,"FAKIRHAT",3,"",2,5,1,21,1,3,0,2,2,2,1.79769313486232e+308,2,2,2
1130252,22,"7/06/99",1,21,4,99,11,"FAKIRHAT",3,"",2,5,2,22,1,1,0,2,2,2,1.79769313486232e+308,2,2,2
1130321,3,"7/06/99",1,29,3,99,11,"FAKIRHAT",3,"",3,2,1,3,1,1,0.119999997317791,3,2,2,1.79769313486232e+308,1.5,3,3
1130341,15,"7/06/99",1,12,4,99,11,"FAKIRHAT",3,"",3,4,1,15,1,1,0.119999997317791,2,2,2,1.79769313486232e+308,2,2,2
1130351,23,"7/06/99",1,18,4,99,11,"FAKIRHAT",3,"",3,5,1,23,1,1,0.119999997317791,3,2,2,1.79769313486232e+308,2,2,2
1130421,4,"7/06/99",1,25,3,99,11,"FAKIRHAT",3,"",4,2,1,4,1,1,1,3,2,2,1.79769313486232e+308,2,2.5,2.5
1130422,5,"7/06/99",1,16,4,99,11,"FAKIRHAT",3,"",4,2,2,5,1,1,0.119999997317791,2,2,2,1.79769313486232e+308,2,2,2
1130441,16,"7/06/99",1,18,4,99,11,"FAKIRHAT",3,"",4,4,1,16,1,1,0.119999997317791,2,2,2,1.79769313486232e+308,2,2,2
1130459,24,"7/06/99",1,10,4,99,11,"FAKIRHAT",3,"",4,5,9,24,1,1,0.119999997317791,3,2,2,1.79769313486232e+308,2,2,2
1130521,6,"7/06/99",1,22,3,99,11,"FAKIRHAT",3,"",5,2,1,6,1,1,0.119999997317791,3,2,2,1.79769313486232e+308,1.5,2,2
1130541,17,"7/06/99",1,3,4,99,11,"FAKIRHAT",3,"",5,4,1,17,1,1,0.119999997317791,2,2,2,1.79769313486232e+308,4,4,4
1130621,7,"7/06/99",1,19,3,99,11,"FAKIRHAT",3,"",6,2,1,7,1,1,0.119999997317791,3,2,2,1.79769313486232e+308,1.5,3,3
1130721,8,"7/06/99",1,18,3,99,11,"FAKIRHAT",3,"",7,2,1,8,1,1,0,3,2,2,1.79769313486232e+308,1.5,3,3
1130821,9,"7/06/99",1,15,4,99,11,"FAKIRHAT",3,"",8,2,1,9,1,1,0.119999997317791,2,2,2,1.79769313486232e+308,1.5,3,3
1130921,10,"7/06/99",1,18,3,99,11,"FAKIRHAT",3,"",9,2,1,10,1,1,0.119999997317791,3,2,2,1.79769313486232e+308,1.5,3,3
1131021,11,"7/06/99",1,20,3,99,11,"FAKIRHAT",3,"",10,2,1,11,1,1,0.25,2,2,2,1.79769313486232e+308,1.5,3,3
1131121,12,"7/06/99",1,23,3,99,11,"FAKIRHAT",3,"",11,2,1,12,1,3,0.119999997317791,3,2,2,1.79769313486232e+308,1.5,2,2
1131229,13,"7/06/99",1,28,3,99,11,"FAKIRHAT",3,"",12,2,9,13,1,1,0.25,3,2,2,1.79769313486232e+308,2,2,2
1210121,1,"5/10/99",1,20,2,99,12,"KARIMGANJ",1,"",1,2,1,1,1,1,2,3,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210141,13,"5/10/99",1,8,3,99,12,"KARIMGANJ",1,"",1,4,1,13,1,1,1.5,1,2,2,1.79769313486232e+308,1.5,3,3
1210142,14,"5/10/99",1,10,3,99,12,"KARIMGANJ",1,"",1,4,2,14,1,1,1.5,1,2,2,1.79769313486232e+308,1.5,3,3
1210151,76,"9/10/99",1,20,3,99,12,"KARIMGANJ",1,"",1,5,1,22,1,1,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210241,15,"5/10/99",1,11,3,99,12,"KARIMGANJ",1,"",2,4,1,15,1,1,1.5,1,2,2,1.79769313486232e+308,1.5,3,3
1210242,16,"5/10/99",1,14,3,99,12,"KARIMGANJ",1,"",2,4,2,16,1,1,1.5,1,2,2,1.79769313486232e+308,1.5,3,3
1210243,17,"5/10/99",1,13,3,99,12,"KARIMGANJ",1,"",2,4,3,17,1,2,1.5,1,2,2,1.79769313486232e+308,1.5,3,3
1210251,22,"5/10/99",1,21,3,99,12,"KARIMGANJ",1,"",2,5,1,23,1,3,1.5,3,2,2,1.79769313486232e+308,1.5,3,3
1210252,23,"5/10/99",1,22,3,99,12,"KARIMGANJ",1,"",2,5,2,24,1,1,1,2,2,2,1.79769313486232e+308,1,2.5,2.5
1210253,24,"5/10/99",1,23,3,99,12,"KARIMGANJ",1,"",2,5,3,25,1,1,1.5,3,2,2,1.79769313486232e+308,1.5,3,3
1210321,2,"5/10/99",1,21,2,99,12,"KARIMGANJ",1,"",3,2,1,2,1,1,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210341,18,"5/10/99",1,15,3,99,12,"KARIMGANJ",1,"",3,4,1,18,1,1,1.5,2,2,2,1.79769313486232e+308,1.5,3,3
1210342,19,"5/10/99",1,16,3,99,12,"KARIMGANJ",1,"",3,4,2,19,1,5,1.5,2,2,2,1.79769313486232e+308,1.5,3,3
1210351,25,"5/10/99",1,24,3,99,12,"KARIMGANJ",1,"",3,5,1,26,1,3,2,2,2,2,1.79769313486232e+308,2,3.5,3.5
1210421,3,"5/10/99",1,22,2,99,12,"KARIMGANJ",1,"",4,2,1,3,1,1,2,3,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210441,20,"5/10/99",1,17,3,99,12,"KARIMGANJ",1,"",4,4,1,20,1,1,1,1,2,2,1.79769313486232e+308,1,2.5,2.5
1210459,81,"9/10/99",1,25,3,99,12,"KARIMGANJ",1,"",4,5,9,27,1,1,1.5,2,2,2,1.79769313486232e+308,1.5,3,3
1210521,4,"5/10/99",1,23,2,99,12,"KARIMGANJ",1,"",5,2,1,4,1,1,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210522,5,"5/10/99",1,24,2,99,12,"KARIMGANJ",1,"",5,2,2,5,1,1,2,3,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210541,21,"5/10/99",1,18,3,99,12,"KARIMGANJ",1,"",5,4,1,21,1,1,1,1,2,2,1.79769313486232e+308,1,2.5,2.5
1210621,6,"5/10/99",1,25,2,99,12,"KARIMGANJ",1,"",6,2,1,6,1,1,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210721,7,"5/10/99",1,27,2,99,12,"KARIMGANJ",1,"",7,2,1,7,1,1,2,3,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210821,8,"5/10/99",1,1,3,99,12,"KARIMGANJ",1,"",8,2,1,8,1,1,2,3,2,2,1.79769313486232e+308,1.5,3.5,3.5
1210921,9,"5/10/99",1,2,3,99,12,"KARIMGANJ",1,"",9,2,1,9,1,1,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1211021,10,"5/10/99",1,4,3,99,12,"KARIMGANJ",1,"",10,2,1,10,1,2,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1211121,11,"5/10/99",1,6,3,99,12,"KARIMGANJ",1,"",11,2,1,11,1,1,2,3,2,2,1.79769313486232e+308,1.5,3.5,3.5
1211122,12,"5/10/99",1,7,3,99,12,"KARIMGANJ",1,"",11,2,2,12,1,2,2,2,2,2,1.79769313486232e+308,1.5,3.5,3.5
1220141,192,"6/19/99",1,17,4,99,12,"KARIMGANJ",2,"",1,4,1,12,1,8,2.5,2,2,1,2,0.5,5,5
1220151,198,"6/19/99",1,22,4,99,12,"KARIMGANJ",2,"",1,5,1,18,1,3,2.5,2,2,1,1,0.5,5,5
1220152,199,"6/19/99",1,24,4,99,12,"KARIMGANJ",2,"",1,5,2,19,1,1,2.5,2,2,1,1,0.5,5,5
1220221,181,"6/19/99",1,3,4,99,12,"KARIMGANJ",2,"",2,2,1,1,1,2,2,3,2,1,2,1,4.5,4.5
1220251,200,"6/19/99",1,25,4,99,12,"KARIMGANJ",2,"",2,5,1,20,1,2,2.5,2,2,1,2,0.5,5,5
1220252,201,"6/19/99",1,26,4,99,12,"KARIMGANJ",2,"",2,5,2,21,1,2,2.5,2,2,1,2,0.5,5,5
1220321,182,"6/19/99",1,4,4,99,12,"KARIMGANJ",2,"",3,2,1,2,1,1,2,2,2,1,1,1,4.5,4.5
1220341,194,"6/19/99",1,19,4,99,12,"KARIMGANJ",2,"",3,4,1,14,1,1,2.5,2,2,1,1,0.5,5,5
1220342,195,"6/19/99",1,28,4,99,12,"KARIMGANJ",2,"",3,4,2,15,1,1,2.5,2,2,1,2,0.5,5,5
1220351,202,"6/19/99",1,27,4,99,12,"KARIMGANJ",2,"",3,5,1,22,1,2,2.5,2,2,1,2,0.5,5,5
1220421,183,"6/19/99",1,5,4,99,12,"KARIMGANJ",2,"",4,2,1,3,1,3,2,2,2,1,1,1,4.5,4.5
1220441,196,"6/19/99",1,20,4,99,12,"KARIMGANJ",2,"",4,4,1,16,1,1,2.5,2,2,1,1.79769313486232e+308,0.5,5,5
1220459,203,"6/19/99",1,29,4,99,12,"KARIMGANJ",2,"",4,5,9,23,1,2,3,2,2,1,2,1,6,6
1220521,184,"6/19/99",1,6,4,99,12,"KARIMGANJ",2,"",5,2,1,4,1,1,2,3,2,1,1,1,4.5,4.5
1220541,197,"6/19/99",1,21,4,99,12,"KARIMGANJ",2,"",5,4,1,17,1,1,2.5,3,2,1,2,0.5,5,5
1220621,185,"6/19/99",1,7,4,99,12,"KARIMGANJ",2,"",6,2,1,5,1,3,2,2,2,1,1,1,4.5,4.5
1220721,186,"6/19/99",1,10,4,99,12,"KARIMGANJ",2,"",7,2,1,6,1,3,2,3,2,1,2,1,4.5,4.5
1220722,187,"6/19/99",1,11,4,99,12,"KARIMGANJ",2,"",7,2,2,7,1,2,2,3,2,1,1,1,4.5,4.5
1220821,188,"6/19/99",1,12,4,99,12,"KARIMGANJ",2,"",8,2,1,8,1,1,2,3,2,1,2,1,4.5,4.5
1220921,189,"6/19/99",1,13,4,99,12,"KARIMGANJ",2,"",9,2,1,9,1,1,2,3,2,1,1,1,4.5,4.5
1221021,190,"6/19/99",1,14,4,99,12,"KARIMGANJ",2,"",10,2,1,10,1,1,2,3,2,1,2,1,4.5,4.5
1221221,191,"6/19/99",1,15,4,99,12,"KARIMGANJ",2,"",12,2,1,11,1,1,2,3,2,1,2,1,4.5,4.5
1230121,276,"6/30/99",1,3,5,99,12,"KARIMGANJ",3,"",1,2,1,1,1,2,7.5,2,2,1,2,1.5,10,10
1230122,277,"6/30/99",1,4,5,99,12,"KARIMGANJ",3,"",1,2,2,2,1,1,7.5,2,2,1,2,1.5,10,10
1230141,288,"6/30/99",1,10,6,99,12,"KARIMGANJ",3,"",1,4,1,13,1,3,7.5,2,2,1,2,1.5,10,10
1230151,292,"6/30/99",1,15,6,99,12,"KARIMGANJ",3,"",1,5,1,17,1,5,8.5,2,2,1,2,1.5,11,11
1230221,278,"6/30/99",1,5,5,99,12,"KARIMGANJ",3,"",2,2,1,3,1,2,7.5,2,1,1,2,1.5,10,10
1230241,289,"6/30/99",1,12,6,99,12,"KARIMGANJ",3,"",2,4,1,14,1,3,8,2,1,1,2,1.5,10.5,10.5
1230251,293,"6/30/99",1,16,6,99,12,"KARIMGANJ",3,"",2,5,1,18,1,1,8.5,3,1,1,1,1.5,11,11
1230321,279,"6/30/99",1,6,5,99,12,"KARIMGANJ",3,"",3,2,1,4,1,1,7.5,3,1,1,1,1.5,10,10
1230322,280,"6/30/99",1,8,5,99,12,"KARIMGANJ",3,"",3,2,2,5,1,1,7.5,2,1,1,2,1.5,10,10
1230341,290,"6/30/99",1,13,6,99,12,"KARIMGANJ",3,"",3,4,1,15,1,3,7,2,2,1,2,1,9.5,9.5
1230351,294,"6/30/99",1,17,6,99,12,"KARIMGANJ",3,"",3,5,1,19,1,2,8.5,2,1,1,2,1.5,11,11
1230352,295,"6/30/99",1,19,6,99,12,"KARIMGANJ",3,"",3,5,2,20,1,1,8.5,2,1,1,1,1.5,11,11
1230421,281,"6/30/99",1,9,5,99,12,"KARIMGANJ",3,"",4,2,1,6,1,1,7.5,2,1,1,2,1.5,10,10
1230441,291,"6/30/99",1,14,6,99,12,"KARIMGANJ",3,"",4,4,1,16,1,1,7,2,2,1,2,1,7.5,7.5
1230459,296,"6/30/99",1,20,6,99,12,"KARIMGANJ",3,"",4,5,9,21,1,3,8.5,3,1,1,2,1.5,11,11
1230521,282,"6/30/99",1,10,5,99,12,"KARIMGANJ",3,"",5,2,1,7,1,1,7.5,2,1,1,2,1.5,10,10
1230621,283,"6/30/99",1,11,5,99,12,"KARIMGANJ",3,"",6,2,1,8,1,1,7.5,2,1,1,2,1,10,10
1230721,284,"6/30/99",1,12,5,99,12,"KARIMGANJ",3,"",7,2,1,9,1,1,7.5,2,1,1,2,1.5,10,10
1231021,285,"6/30/99",1,13,5,99,12,"KARIMGANJ",3,"",10,2,1,10,1,1,7.5,2,2,1,2,1.5,10,10
1231121,286,"6/30/99",1,8,6,99,12,"KARIMGANJ",3,"",11,2,1,11,1,2,7.5,2,2,1,1,1.5,10,10
1231222,287,"6/30/99",1,9,6,99,12,"KARIMGANJ",3,"",12,2,2,12,1,1,6.5,2,2,1,2,0.5,9,9
1310141,274,"6/28/99",1,19,3,99,13,"MUKTAGACHA",1,"",1,4,1,10,1,1,0.5,1,2,2,1.79769313486232e+308,1,6,6
1310151,278,"6/28/99",1,10,3,99,13,"MUKTAGACHA",1,"",1,5,1,14,1,1,0.550000011920929,3,1,2,1.79769313486232e+308,1.04999995231628,6,6
1310221,265,"6/28/99",1,19,2,99,13,"MUKTAGACHA",1,"",2,2,1,1,1,1,0.5,1,2,2,1.79769313486232e+308,1,6,6
1310241,275,"6/28/99",1,25,2,99,13,"MUKTAGACHA",1,"",2,4,1,11,1,1,0.5,1,2,2,1.79769313486232e+308,1,6,6
1310251,279,"6/28/99",1,21,3,99,13,"MUKTAGACHA",1,"",2,5,1,15,1,1,0.699999988079071,3,2,2,1.79769313486232e+308,1.20000004768372,6.19999980926514,6.19999980926514
1310321,266,"6/28/99",1,17,3,99,13,"MUKTAGACHA",1,"",3,2,1,2,1,1,0.550000011920929,3,2,2,1.79769313486232e+308,1.04999995231628,6,6
1310341,276,"6/28/99",1,7,3,99,13,"MUKTAGACHA",1,"",3,4,1,12,1,1,0.5,1,2,2,1.79769313486232e+308,1,6,6
1310351,280,"6/28/99",1,24,3,99,13,"MUKTAGACHA",1,"",3,5,1,16,1,3,0.75,2,2,2,1.79769313486232e+308,1.25,6.25,6.25
1310352,281,"6/28/99",1,7,3,99,13,"MUKTAGACHA",1,"",3,5,2,17,1,1,0.600000023841858,2,2,2,1.79769313486232e+308,1.10000002384186,6.09999990463257,6.09999990463257
1310353,282,"6/28/99",1,9,4,99,13,"MUKTAGACHA",1,"",3,5,3,18,1,1,0.600000023841858,2,2,2,1.79769313486232e+308,1.10000002384186,6.09999990463257,6.09999990463257
1310421,267,"6/28/99",1,28,2,99,13,"MUKTAGACHA",1,"",4,2,1,3,1,1,0.5,2,2,2,1.79769313486232e+308,1,6,6
1310459,283,"6/28/99",1,27,3,99,13,"MUKTAGACHA",1,"",4,5,9,19,1,1,0.550000011920929,3,1,2,1.79769313486232e+308,1.04999995231628,6,6
1310521,268,"6/28/99",1,2,3,99,13,"MUKTAGACHA",1,"",5,2,1,4,1,1,0.5,2,2,2,1.79769313486232e+308,1,6,6
1310541,277,"6/28/99",1,12,3,99,13,"MUKTAGACHA",1,"",5,4,1,13,1,1,0.550000011920929,3,1,2,1.79769313486232e+308,1.04999995231628,6,6
1310821,269,"6/28/99",1,27,2,99,13,"MUKTAGACHA",1,"",8,2,1,5,1,1,0.5,3,2,2,1.79769313486232e+308,1,6,6
1310921,270,"6/28/99",1,26,2,99,13,"MUKTAGACHA",1,"",9,2,1,6,1,1,0.5,3,1,2,1.79769313486232e+308,1,6,6
1311021,271,"6/28/99",1,15,3,99,13,"MUKTAGACHA",1,"",10,2,1,7,1,1,1,2,2,2,1.79769313486232e+308,1.04999995231628,6,6
1311121,272,"6/28/99",1,5,3,99,13,"MUKTAGACHA",1,"",11,2,1,8,1,1,0.5,1,2,2,1.79769313486232e+308,1,6,6
1311221,273,"6/28/99",1,25,3,99,13,"MUKTAGACHA",1,"",12,2,1,9,1,1,0.5,3,2,2,1.79769313486232e+308,1,6,6
1320121,105,"7/20/99",1,23,4,99,13,"MUKTAGACHA",2,"",1,2,1,1,1,2,0.600000023841858,2,2,2,1.79769313486232e+308,2.09999990463257,3.09999990463257,3.09999990463257
1320141,115,"7/20/99",1,27,4,99,13,"MUKTAGACHA",2,"",1,4,1,11,1,1,0.5,2,2,2,1.79769313486232e+308,2,3,3
1320142,116,"7/20/99",1,27,4,99,13,"MUKTAGACHA",2,"",1,4,2,12,1,1,0.5,2,2,2,1.79769313486232e+308,2,3,3
1320151,121,"7/20/99",1,21,4,99,13,"MUKTAGACHA",2,"",1,5,1,17,1,2,1,2,2,2,1.79769313486232e+308,2.5,3.5,3.5
1320221,106,"7/20/99",1,29,4,99,13,"MUKTAGACHA",2,"",2,2,1,2,1,1,0.600000023841858,2,2,2,1.79769313486232e+308,2.09999990463257,2.09999990463257,3.09999990463257
1320241,117,"7/20/99",1,10,5,99,13,"MUKTAGACHA",2,"",2,4,1,13,1,1,1,3,1,2,1.79769313486232e+308,2.5,3.5,3.5
1320321,107,"7/20/99",1,29,4,99,13,"MUKTAGACHA",2,"",3,2,1,3,1,1,0.600000023841858,2,2,2,1.79769313486232e+308,2.09999990463257,2.09999990463257,3.09999990463257
1320341,118,"7/20/99",1,21,4,99,13,"MUKTAGACHA",2,"",3,4,1,14,1,1,1,3,2,2,1.79769313486232e+308,2.5,3.5,3.5
1320351,122,"7/20/99",1,10,5,99,13,"MUKTAGACHA",2,"",3,5,1,18,1,1,1.10000002384186,2,2,2,1.79769313486232e+308,2.09999990463257,3.09999990463257,3.09999990463257
1320421,108,"7/20/99",1,1,5,99,13,"MUKTAGACHA",2,"",4,2,1,4,1,1,0.600000023841858,3,2,2,1.79769313486232e+308,2.09999990463257,3.09999990463257,3.09999990463257
1320441,119,"7/20/99",1,12,5,99,13,"MUKTAGACHA",2,"",4,4,1,15,1,1,1.20000004768372,2,2,2,1.79769313486232e+308,2.20000004768372,3.20000004768372,3.20000004768372
1320459,123,"7/20/99",1,3,6,99,13,"MUKTAGACHA",2,"",4,5,9,19,1,1,1.5,3,1,2,1.79769313486232e+308,2.5,3.5,3.5
1320521,109,"7/20/99",1,1,5,99,13,"MUKTAGACHA",2,"",5,2,1,5,1,1,0.600000023841858,3,2,2,1.79769313486232e+308,2.09999990463257,3.09999990463257,3.09999990463257
1320541,120,"7/20/99",1,12,5,99,13,"MUKTAGACHA",2,"",5,4,1,16,1,1,1.29999995231628,2,2,2,1.79769313486232e+308,2.29999995231628,3.29999995231628,3.29999995231628
1320621,110,"7/20/99",1,30,4,99,13,"MUKTAGACHA",2,"",6,2,1,6,1,1,0.600000023841858,3,2,2,1.79769313486232e+308,2.09999990463257,3.09999990463257,3.09999990463257
1320721,111,"7/20/99",1,22,4,99,13,"MUKTAGACHA",2,"",7,2,1,7,1,1,0.5,2,2,2,1.79769313486232e+308,2,3,3
1320921,112,"7/20/99",1,26,4,99,13,"MUKTAGACHA",2,"",9,2,1,8,1,1,0.5,2,2,2,1.79769313486232e+308,2,3,3
1321021,113,"7/20/99",1,23,4,99,13,"MUKTAGACHA",2,"",10,2,1,9,1,1,0.5,2,2,2,1.79769313486232e+308,2,3,3
1321121,114,"7/20/99",1,30,4,99,13,"MUKTAGACHA",2,"",11,2,1,10,1,1,0.600000023841858,2,2,2,1.79769313486232e+308,2.09999990463257,3.09999990463257,3.09999990463257
1330121,19,"7/29/99",1,4,6,99,13,"MUKTAGACHA",3,"",1,2,1,1,1,1,0.00999999977648258,2,2,2,1.79769313486232e+308,1.25,2.25,2.25
1330141,31,"7/29/99",1,5,6,99,13,"MUKTAGACHA",3,"",1,4,1,13,1,1,0.00999999977648258,2,2,2,1.79769313486232e+308,1.5,2.5,2.5
1330151,35,"7/29/99",1,9,6,99,13,"MUKTAGACHA",3,"",1,5,1,17,1,3,0.00999999977648258,4,2,2,1.79769313486232e+308,1.5,2.5,2.5
1330229,20,"7/29/99",1,6,6,99,13,"MUKTAGACHA",3,"",2,2,9,2,1,1,0.00499999988824129,3,2,2,1.79769313486232e+308,1.75,2.75,2.75
1330251,36,"7/29/99",1,20,6,99,13,"MUKTAGACHA",3,"",2,5,1,18,1,1,0.200000002980232,1,2,2,1.79769313486232e+308,1.70000004768372,2.70000004768372,2.75
1330252,37,"7/29/99",1,21,6,99,13,"MUKTAGACHA",3,"",2,5,2,19,1,1,0.200000002980232,1,2,2,1.79769313486232e+308,1.70000004768372,2.70000004768372,2.70000004768372
1330321,21,"7/29/99",1,8,6,99,13,"MUKTAGACHA",3,"",3,2,1,3,2,1,0.00999999977648258,3,2,2,1.79769313486232e+308,1.5,2.5,2.5
1330341,32,"7/29/99",1,15,6,99,13,"MUKTAGACHA",3,"",3,4,1,14,1,1,0.25,3,2,2,1.79769313486232e+308,1.75,2.75,2.75
1330351,38,"7/29/99",1,18,6,99,13,"MUKTAGACHA",3,"",3,5,1,20,1,2,0.25,2,2,2,1.79769313486232e+308,1.75,2.75,2.75
1330421,22,"7/29/99",1,7,6,99,13,"MUKTAGACHA",3,"",4,2,1,4,1,2,0.00999999977648258,1,2,2,1.79769313486232e+308,1.5,2.5,2.5
1330422,23,"7/29/99",1,24,6,99,13,"MUKTAGACHA",3,"",4,2,2,5,1,2,0.00999999977648258,2,2,2,1.79769313486232e+308,1.5,2.5,2.5
1330441,33,"7/29/99",1,17,6,99,13,"MUKTAGACHA",3,"",4,4,1,15,1,1,0.25,2,2,2,1.79769313486232e+308,1.75,2.75,2.75
1330459,39,"7/29/99",1,19,6,99,13,"MUKTAGACHA",3,"",4,5,9,21,1,1,0.25,2,2,2,1.79769313486232e+308,1.75,2.75,2.75
1330541,34,"7/29/99",1,22,6,99,13,"MUKTAGACHA",3,"",5,4,1,16,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,1.60000002384186,2.59999990463257,2.59999990463257
1330621,24,"7/29/99",1,11,6,99,13,"MUKTAGACHA",3,"",6,2,1,6,1,1,0.00999999977648258,3,1,2,1.79769313486232e+308,1.75,2.75,2.75
1330622,25,"7/29/99",1,23,6,99,13,"MUKTAGACHA",3,"",6,2,2,7,1,1,0.00999999977648258,3,1,2,1.79769313486232e+308,1.75,2.75,2.75
1330721,26,"7/29/99",1,10,6,99,13,"MUKTAGACHA",3,"",7,2,1,8,1,1,0.00999999977648258,3,2,2,1.79769313486232e+308,1.75,2.75,2.75
1330921,27,"7/29/99",1,16,6,99,13,"MUKTAGACHA",3,"",9,2,1,9,1,2,0.25,3,2,2,1.79769313486232e+308,1.75,2.75,2.75
1331021,28,"7/29/99",1,14,6,99,13,"MUKTAGACHA",3,"",10,2,1,10,1,1,0.25,1,2,2,1.79769313486232e+308,1.75,2.75,2.75
1331121,29,"7/29/99",1,12,6,99,13,"MUKTAGACHA",3,"",11,2,1,11,1,2,0.25,1,2,2,1.79769313486232e+308,1.75,2.75,2.75
1331221,30,"7/29/99",1,13,6,99,13,"MUKTAGACHA",3,"",12,2,1,12,1,2,0.25,1,2,2,1.79769313486232e+308,1.75,2.75,2.75
1410121,224,"6/24/99",1,25,4,99,14,"MATHBARIA",1,"",1,2,1,1,1,3,0,2,2,2,1.79769313486232e+308,0,0.25,0.25
1410122,225,"6/24/99",1,26,4,99,14,"MATHBARIA",1,"",1,2,2,2,1,1,0.5,3,2,2,1.79769313486232e+308,0.25,0.25,0.25
1410141,237,"6/24/99",1,11,4,99,14,"MATHBARIA",1,"",1,4,1,14,1,2,0,3,2,2,1.79769313486232e+308,1,1,1
1410151,242,"6/24/99",1,5,4,99,14,"MATHBARIA",1,"",1,5,1,19,1,1,0.5,3,1,2,1.79769313486232e+308,1,1,1
1410152,243,"6/24/99",1,21,4,99,14,"MATHBARIA",1,"",1,5,2,20,1,2,0.200000002980232,3,1,2,1.79769313486232e+308,0.5,0.5,0.5
1410251,244,"6/24/99",1,7,4,99,14,"MATHBARIA",1,"",2,5,1,21,1,1,0.5,2,2,2,1.79769313486232e+308,1,1,1
1410321,226,"6/24/99",1,10,4,99,14,"MATHBARIA",1,"",3,2,1,3,1,1,0.5,3,1,2,1.79769313486232e+308,1,1,1
1410341,238,"6/24/99",1,20,4,99,14,"MATHBARIA",1,"",3,4,1,15,2,1,0,3,2,2,1.79769313486232e+308,0.200000002980232,0.200000002980232,0.200000002980232
1410351,245,"6/24/99",1,18,4,99,14,"MATHBARIA",1,"",3,5,1,22,1,1,0.75,3,2,2,1.79769313486232e+308,2,2,2
1410421,227,"6/24/99",1,2,4,99,14,"MATHBARIA",1,"",4,2,1,4,1,1,1,3,2,2,1.79769313486232e+308,1.5,1.5,1.5
1410441,239,"6/24/99",1,9,4,99,14,"MATHBARIA",1,"",4,4,1,16,1,1,1,3,2,2,1.79769313486232e+308,1.5,1.5,1.5
1410459,246,"6/24/99",1,17,4,99,14,"MATHBARIA",1,"",4,5,9,23,1,1,0.25,3,1,2,1.79769313486232e+308,0.5,0.5,0.5
1410541,240,"6/24/99",1,13,4,99,14,"MATHBARIA",1,"",5,4,1,17,1,1,0.25,3,2,2,1.79769313486232e+308,1,1,1
1410721,228,"6/24/99",1,15,4,99,14,"MATHBARIA",1,"",7,2,1,5,1,1,1,3,2,2,1.79769313486232e+308,1.5,1.5,1.5
1410741,241,"6/24/99",1,30,4,99,14,"MATHBARIA",1,"",7,4,1,18,1,2,0,3,2,2,1.79769313486232e+308,0.100000001490116,0.100000001490116,0.100000001490116
1410829,229,"6/24/99",1,3,4,99,14,"MATHBARIA",1,"",8,2,9,6,1,1,0.5,2,2,2,1.79769313486232e+308,1,1,1
1410921,230,"6/24/99",1,28,4,99,14,"MATHBARIA",1,"",9,2,1,7,1,2,0.200000002980232,2,1,2,1.79769313486232e+308,1,1,1
1411021,231,"6/24/99",1,4,4,99,14,"MATHBARIA",1,"",10,2,1,8,1,1,0.100000001490116,4,2,2,1.79769313486232e+308,0.5,0.25,0.25
1411221,232,"6/24/99",1,12,4,99,14,"MATHBARIA",1,"",12,2,1,9,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,0.5,0.5
1411421,233,"6/24/99",1,16,4,99,14,"MATHBARIA",1,"",14,2,1,10,1,5,0.100000001490116,3,1,2,1.79769313486232e+308,0.5,0.5,0.5
1411621,234,"6/24/99",1,8,4,99,14,"MATHBARIA",1,"",16,2,1,11,1,3,0.5,2,2,2,1.79769313486232e+308,1,1,1
1411721,235,"6/24/99",1,6,4,99,14,"MATHBARIA",1,"",17,2,1,12,1,2,0.5,3,1,2,1.79769313486232e+308,1,1,1
1411821,236,"6/24/99",1,14,4,99,14,"MATHBARIA",1,"",18,2,1,13,1,1,1,2,2,2,1.79769313486232e+308,1.5,1.5,1.5
1420121,1,"7/14/99",1,13,5,99,14,"MATHBARIA",2,"",1,2,1,1,2,5,0.100000001490116,3,2,2,1.79769313486232e+308,0.300000011920929,0.300000011920929,0.300000011920929
1420151,23,"7/14/99",1,23,5,99,14,"MATHBARIA",2,"",1,5,1,23,2,1,1,2,2,2,1.79769313486232e+308,1,1,1
