"casenum","date","weight_","hhcode","pid","htrid","htrde","s12_2q2","s12_2q3","s12_2q4","s12_2q5","s12_2q6","s12_2q7"
402,"7/04/99",1,1920459,1,11,"Purchased since 1992",30000,0,0,5000,0,0
372,"7/04/99",1,1920531,1,1,"Purchased before 1992",30000,8000,0,0,0,0
397,"7/04/99",1,1920541,1,11,"Purchased since 1992",7000,0,0,0,0,0
373,"7/04/99",1,1920631,1,11,"Purchased since 1992",30000,0,0,5000,0,0
398,"7/04/99",1,1920641,1,1,"Purchased before 1992",7000,0,0,0,0,0
374,"7/04/99",1,1920731,1,11,"Purchased since 1992",25000,0,0,0,0,0
375,"7/04/99",1,1920831,1,1,"Purchased before 1992",12000,0,0,0,0,0
376,"7/04/99",1,1920931,1,11,"Purchased since 1992",3000,0,0,0,0,0
377,"7/04/99",1,1921031,1,11,"Purchased since 1992",5000,0,0,0,0,0
378,"7/04/99",1,1921231,1,1,"Purchased before 1992",10000,0,0,0,0,0
379,"7/04/99",1,1921231,7,11,"Purchased since 1992",0,0,0,12000,0,0
380,"7/04/99",1,1921331,1,1,"Purchased before 1992",25000,0,0,0,0,0
381,"7/04/99",1,1921431,1,11,"Purchased since 1992",7000,0,0,0,0,0
389,"7/04/99",1,1922239,1,11,"Purchased since 1992",15000,0,0,0,0,0
32,"7/11/99",1,1930131,1,11,"Purchased since 1992",7000,0,0,0,0,0
46,"7/11/99",1,1930141,1,11,"Purchased since 1992",25000,0,0,0,0,0
52,"7/11/99",1,1930151,1,11,"Purchased since 1992",20000,0,0,0,0,0
33,"7/11/99",1,1930231,1,11,"Purchased since 1992",1500,0,0,0,0,0
47,"7/11/99",1,1930241,1,11,"Purchased since 1992",2000,0,0,200,0,0
53,"7/11/99",1,1930251,1,1,"Purchased before 1992",40000,0,0,0,0,0
34,"7/11/99",1,1930331,1,11,"Purchased since 1992",45000,0,0,0,0,0
48,"7/11/99",1,1930341,1,11,"Purchased since 1992",6000,0,0,0,0,0
54,"7/11/99",1,1930351,1,11,"Purchased since 1992",20000,0,0,0,0,0
49,"7/11/99",1,1930441,1,11,"Purchased since 1992",7000,0,0,0,0,0
55,"7/11/99",1,1930459,1,11,"Purchased since 1992",15000,0,0,0,0,0
35,"7/11/99",1,1930531,1,11,"Purchased since 1992",2000,0,0,0,0,0
50,"7/11/99",1,1930541,1,11,"Purchased since 1992",700,0,0,0,0,0
36,"7/11/99",1,1930631,1,11,"Purchased since 1992",15000,0,0,0,0,0
51,"7/11/99",1,1930641,1,11,"Purchased since 1992",8000,0,0,0,0,0
37,"7/11/99",1,1930731,1,11,"Purchased since 1992",2000,0,0,0,0,0
38,"7/11/99",1,1930831,1,11,"Purchased since 1992",1200,0,0,500,0,0
39,"7/11/99",1,1930931,1,11,"Purchased since 1992",35000,0,0,5000,0,0
40,"7/11/99",1,1931031,1,11,"Purchased since 1992",20000,0,0,0,0,0
41,"7/11/99",1,1931131,1,11,"Purchased since 1992",7000,0,0,0,0,0
42,"7/11/99",1,1931231,1,11,"Purchased since 1992",3000,0,0,0,0,0
43,"7/11/99",1,1931232,1,11,"Purchased since 1992",2000,0,0,0,0,0
44,"7/11/99",1,1931331,1,1,"Purchased before 1992",25000,0,0,0,0,0
45,"7/11/99",1,1931431,1,11,"Purchased since 1992",70000,0,0,0,0,0
22,"9/12/99",1,1940149,1,11,"Purchased since 1992",50000,0,0,0,0,0
27,"9/12/99",1,1940159,1,1,"Purchased before 1992",50000,0,0,0,0,0
23,"9/12/99",1,1940249,2,11,"Purchased since 1992",1500,0,0,0,0,0
28,"9/12/99",1,1940259,1,1,"Purchased before 1992",15000,0,0,0,0,0
3,"9/11/99",1,1940339,1,11,"Purchased since 1992",25000,3000,0,0,0,0
24,"9/12/99",1,1940349,1,11,"Purchased since 1992",10000,0,0,0,0,0
29,"9/12/99",1,1940359,1,1,"Purchased before 1992",50000,0,0,0,0,0
30,"9/12/99",1,1940359,1,11,"Purchased since 1992",0,0,1400,0,0,0
4,"9/11/99",1,1940439,1,11,"Purchased since 1992",7000,3000,0,0,0,0
25,"9/12/99",1,1940449,1,11,"Purchased since 1992",19000,0,0,0,0,0
31,"9/12/99",1,1940459,1,2,"Inherited",10000,0,0,0,0,0
26,"9/12/99",1,1940549,1,11,"Purchased since 1992",15000,0,0,0,0,0
32,"9/12/99",1,1940559,1,11,"Purchased since 1992",300000,0,0,0,0,0
116,"10/10/99",1,2010131,2,2,"Inherited",1000,0,0,0,0,0
145,"10/10/99",1,2010141,1,12,"Sale since 1992",0,0,1200,0,0,0
144,"10/10/99",1,2010141,1,11,"Purchased since 1992",52000,0,1200,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2010151,1,11,"",15000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
117,"10/10/99",1,2010231,1,11,"Purchased since 1992",700,0,0,0,0,0
146,"10/10/99",1,2010241,1,2,"Inherited",4000,0,0,0,0,0
155,"10/10/99",1,2010251,1,11,"Purchased since 1992",800,0,0,0,0,0
156,"10/10/99",1,2010252,1,11,"Purchased since 1992",800,0,0,0,0,0
118,"10/10/99",1,2010331,1,11,"Purchased since 1992",600,0,0,0,0,0
147,"10/10/99",1,2010341,1,2,"Inherited",5000,0,0,0,0,0
158,"10/10/99",1,2010351,1,11,"Purchased since 1992",0,0,1000,0,0,0
157,"10/10/99",1,2010351,1,1,"Purchased before 1992",38000,0,0,0,0,0
119,"10/10/99",1,2010431,1,11,"Purchased since 1992",400,0,0,0,0,0
148,"10/10/99",1,2010441,1,11,"Purchased since 1992",25000,0,0,0,0,0
159,"10/10/99",1,2010459,1,1,"Purchased before 1992",15000,0,600,0,0,0
120,"10/10/99",1,2010531,1,1,"Purchased before 1992",3800,0,0,0,0,0
121,"10/10/99",1,2010531,1,11,"Purchased since 1992",700,700,0,0,0,0
122,"10/10/99",1,2010531,1,12,"Sale since 1992",0,0,0,1300,0,0
149,"10/10/99",1,2010541,1,1,"Purchased before 1992",3000,0,0,0,0,0
150,"10/10/99",1,2010541,1,11,"Purchased since 1992",12000,0,0,0,0,0
151,"10/10/99",1,2010542,1,11,"Purchased since 1992",2500,0,0,0,0,0
153,"10/10/99",1,2010543,1,12,"Sale since 1992",0,0,0,1200,0,0
152,"10/10/99",1,2010543,1,11,"Purchased since 1992",7000,0,0,0,0,0
123,"10/10/99",1,2010631,1,11,"Purchased since 1992",4000,0,0,0,0,0
124,"10/10/99",1,2010731,1,1,"Purchased before 1992",1500,0,0,0,0,0
125,"10/10/99",1,2010731,1,11,"Purchased since 1992",0,0,1600,0,0,0
126,"10/10/99",1,2010831,1,1,"Purchased before 1992",2000,0,0,0,0,0
127,"10/10/99",1,2010931,1,11,"Purchased since 1992",400,0,0,0,0,0
128,"10/10/99",1,2011031,1,1,"Purchased before 1992",4000,0,0,0,0,0
129,"10/10/99",1,2011031,1,11,"Purchased since 1992",0,0,0,6000,0,0
130,"10/10/99",1,2011131,1,11,"Purchased since 1992",8000,7500,900,0,0,0
131,"10/10/99",1,2011132,1,11,"Purchased since 1992",400,0,0,0,0,0
132,"10/10/99",1,2011231,1,11,"Purchased since 1992",600,0,0,0,0,0
55,"9/30/99",1,2020131,1,1,"Purchased before 1992",5000,0,1200,0,0,0
56,"9/30/99",1,2020131,1,11,"Purchased since 1992",10000,0,0,0,0,0
57,"9/30/99",1,2020132,1,11,"Purchased since 1992",0,0,12000,0,0,0
58,"9/30/99",1,2020132,1,2,"Inherited",2500,0,0,0,0,0
59,"9/30/99",1,2020133,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"9/30/99",1,2020151,1,1,"Purchased before 1992",10000,0,0,0,0,0
111,"9/30/99",1,2020151,1,11,"Purchased since 1992",5000,0,0,0,0,0
61,"9/30/99",1,2020231,1,11,"Purchased since 1992",7000,7500,0,3000,0,0
60,"9/30/99",1,2020231,1,1,"Purchased before 1992",2000,0,0,0,0,0
62,"9/30/99",1,2020232,1,1,"Purchased before 1992",2500,0,0,0,0,0
63,"9/30/99",1,2020232,1,11,"Purchased since 1992",0,0,0,2800,0,0
112,"9/30/99",1,2020251,1,1,"Purchased before 1992",12000,0,0,0,0,0
113,"9/30/99",1,2020252,1,1,"Purchased before 1992",6000,0,0,0,0,0
64,"9/30/99",1,2020331,1,1,"Purchased before 1992",4000,0,0,0,0,0
65,"9/30/99",1,2020332,1,11,"Purchased since 1992",2000,0,0,0,0,0
66,"9/30/99",1,2020333,1,11,"Purchased since 1992",500,0,0,0,0,0
67,"9/30/99",1,2020333,1,3,"Obtained as gift",1500,0,0,0,0,0
104,"9/30/99",1,2020341,1,1,"Purchased before 1992",5000,0,1200,0,0,0
105,"9/30/99",1,2020341,1,2,"Inherited",10000,0,0,0,0,0
114,"9/30/99",1,2020351,1,11,"Purchased since 1992",12000,0,700,0,0,0
68,"9/30/99",1,2020431,1,1,"Purchased before 1992",4000,0,0,0,0,0
70,"9/30/99",1,2020432,1,3,"Inherited",0,0,800,0,0,0
69,"9/30/99",1,2020432,1,2,"Inherited",3000,0,0,0,0,0
107,"9/30/99",1,2020441,1,11,"Purchased since 1992",3000,0,0,0,0,0
106,"9/30/99",1,2020441,1,1,"Purchased before 1992",5000,0,0,0,0,0
115,"9/30/99",1,2020459,1,11,"Purchased since 1992",21000,0,0,0,0,0
71,"9/30/99",1,2020531,6,11,"Purchased since 1992",8000,0,0,0,0,0
108,"9/30/99",1,2020541,1,1,"Purchased before 1992",3000,0,0,0,0,0
109,"9/30/99",1,2020541,1,11,"Purchased since 1992",1000,0,0,0,0,0
72,"9/30/99",1,2020631,1,1,"Purchased before 1992",5000,0,0,0,0,0
73,"9/30/99",1,2020631,1,11,"Purchased since 1992",13000,7500,0,0,0,0
74,"9/30/99",1,2020731,1,1,"Purchased before 1992",2000,0,0,0,0,0
75,"9/30/99",1,2020731,1,11,"Purchased since 1992",4000,0,0,0,0,0
76,"9/30/99",1,2020831,1,11,"Purchased since 1992",2000,0,0,0,0,0
78,"9/30/99",1,2020832,1,2,"Inherited",500,0,0,0,0,0
77,"9/30/99",1,2020832,1,11,"Purchased since 1992",0,0,0,2500,0,0
79,"9/30/99",1,2020931,1,11,"Purchased since 1992",400,0,0,0,0,0
80,"9/30/99",1,2020932,1,11,"Purchased since 1992",450,0,0,0,0,0
81,"9/30/99",1,2021031,1,11,"Purchased since 1992",6000,2600,0,0,0,0
82,"9/30/99",1,2021032,1,11,"Purchased since 1992",350,0,0,0,0,0
83,"9/30/99",1,2021131,1,11,"Purchased since 1992",450,0,0,0,0,0
84,"9/30/99",1,2021231,1,11,"Purchased since 1992",3000,3500,0,0,0,0
85,"9/30/99",1,2021232,1,11,"Purchased since 1992",400,0,0,0,0,0
91,"9/30/99",1,2021739,1,1,"Purchased before 1992",6000,0,0,0,0,0
134,"7/20/99",1,2030131,1,11,"Purchased since 1992",1500,0,0,0,0,0
158,"7/20/99",1,2030141,1,11,"Purchased since 1992",20000,0,0,0,0,0
166,"7/20/99",1,2030151,1,11,"Purchased since 1992",10000,0,0,0,0,0
167,"7/20/99",1,2030152,1,11,"Purchased since 1992",2000,0,0,1500,0,0
135,"7/20/99",1,2030231,1,11,"Purchased since 1992",1000,0,0,0,0,0
161,"7/20/99",1,2030241,3,11,"Purchased since 1992",0,0,1800,0,0,0
160,"7/20/99",1,2030241,1,14,"Loss due to  1998 flood",4000,0,0,0,0,0
159,"7/20/99",1,2030241,1,11,"Purchased since 1992",26000,0,0,0,0,0
169,"7/20/99",1,2030251,1,11,"Purchased since 1992",11500,0,1500,0,0,0
168,"7/20/99",1,2030251,1,1,"Purchased before 1992",5000,0,0,0,0,0
171,"7/20/99",1,2030251,5,1,"Purchased before 1992",5000,0,0,0,0,0
172,"7/20/99",1,2030251,5,11,"Purchased since 1992",16500,0,0,0,0,0
170,"7/20/99",1,2030251,1,12,"Sale since 1992",0,0,800,0,0,0
136,"7/20/99",1,2030331,1,1,"Purchased before 1992",5000,0,0,0,0,0
162,"7/20/99",1,2030341,1,11,"Purchased since 1992",3000,0,0,0,0,0
163,"7/20/99",1,2030342,1,11,"Purchased since 1992",3000,0,0,2500,0,0
164,"7/20/99",1,2030342,1,12,"Sale since 1992",0,0,0,1800,0,0
173,"7/20/99",1,2030351,1,11,"Purchased since 1992",8000,0,0,0,0,0
137,"7/20/99",1,2030431,1,11,"Purchased since 1992",600,0,0,0,0,0
165,"7/20/99",1,2030441,1,1,"Purchased before 1992",3000,0,0,0,0,0
174,"7/20/99",1,2030459,1,1,"Purchased before 1992",5500,0,0,0,0,0
175,"7/20/99",1,2030459,1,11,"Purchased since 1992",6000,0,0,0,0,0
139,"7/20/99",1,2030531,1,11,"Purchased since 1992",40000,0,0,0,0,0
140,"7/20/99",1,2030731,1,11,"Purchased since 1992",500,0,0,0,0,0
141,"7/20/99",1,2030731,3,11,"Purchased since 1992",700,0,0,0,0,0
142,"7/20/99",1,2030831,1,11,"Purchased since 1992",3000,0,0,2800,0,0
143,"7/20/99",1,2030931,1,1,"Purchased before 1992",700,0,0,0,0,0
145,"7/20/99",1,2030931,2,12,"Sale since 1992",0,0,0,2500,0,0
144,"7/20/99",1,2030931,2,11,"Purchased since 1992",800,4500,0,2800,0,0
147,"7/20/99",1,2031031,2,11,"Purchased since 1992",0,0,0,2500,0,0
148,"7/20/99",1,2031031,2,12,"Sale since 1992",0,0,0,2300,0,0
146,"7/20/99",1,2031031,1,11,"Purchased since 1992",1000,500,0,0,0,0
151,"7/20/99",1,2031131,4,11,"Purchased since 1992",4500,0,0,0,0,0
149,"7/20/99",1,2031131,2,11,"Purchased since 1992",2500,1700,0,5800,0,0
150,"7/20/99",1,2031131,3,11,"Purchased since 1992",5000,0,0,0,0,0
152,"7/20/99",1,2031231,1,11,"Purchased since 1992",8000,0,600,0,0,0
153,"7/20/99",1,2031339,1,11,"Purchased since 1992",12000,0,0,0,0,0
157,"7/20/99",1,2031639,2,11,"Purchased since 1992",10000,0,0,0,0,0
220,"6/23/99",1,2110131,1,11,"Purchased since 1992",5000,0,0,0,0,0
219,"6/23/99",1,2110131,1,1,"Purchased before 1992",10000,0,0,0,0,1000
252,"6/23/99",1,2110142,1,11,"Purchased since 1992",8000,0,0,0,0,0
221,"6/23/99",1,2110231,1,1,"Purchased before 1992",38000,0,6000,0,0,0
222,"6/23/99",1,2110231,1,11,"Purchased since 1992",12000,0,0,0,0,0
261,"6/23/99",1,2110251,3,11,"Purchased since 1992",20000,0,0,0,0,0
223,"6/23/99",1,2110331,1,1,"Purchased before 1992",500,0,0,0,0,0
224,"6/23/99",1,2110331,1,11,"Purchased since 1992",30000,25000,800,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2110341,1,1,"",500,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,2110341,1,11,"",3000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
262,"6/23/99",1,2110351,1,1,"Purchased before 1992",15000,0,0,0,1000,0
263,"6/23/99",1,2110351,1,11,"Purchased since 1992",2500,0,1000,0,0,0
225,"6/23/99",1,2110431,1,11,"Purchased since 1992",500,0,0,0,0,0
257,"6/23/99",1,2110441,1,11,"Purchased since 1992",3000,0,0,0,0,0
265,"6/23/99",1,2110459,1,11,"Purchased since 1992",26000,0,0,0,0,0
266,"6/23/99",1,2110459,3,4,"Obtained as dowry",0,0,2500,0,0,0
264,"6/23/99",1,2110459,1,1,"Purchased before 1992",5000,0,0,0,0,0
226,"6/23/99",1,2110531,1,1,"Purchased before 1992",300,0,0,0,0,0
228,"6/23/99",1,2110531,1,12,"Sale since 1992",200,0,0,0,0,0
227,"6/23/99",1,2110531,1,11,"Purchased since 1992",10000,12000,0,0,0,0
258,"6/23/99",1,2110541,1,11,"Purchased since 1992",15000,0,1000,0,0,0
230,"6/23/99",1,2110631,1,11,"Purchased since 1992",10500,15000,0,0,0,0
229,"6/23/99",1,2110631,1,1,"Purchased before 1992",1000,0,0,0,0,0
231,"6/23/99",1,2110731,1,11,"Purchased since 1992",5000,0,0,0,0,0
233,"6/23/99",1,2110831,1,11,"Purchased since 1992",10000,0,0,0,0,0
234,"6/23/99",1,2110831,2,11,"Purchased since 1992",12000,12000,0,0,0,0
232,"6/23/99",1,2110831,1,1,"Purchased before 1992",1000,0,0,0,0,0
235,"6/23/99",1,2110832,1,11,"Purchased since 1992",8000,0,0,0,0,0
236,"6/23/99",1,2110931,2,11,"Purchased since 1992",13000,7000,0,0,0,0
237,"6/23/99",1,2111031,1,11,"Purchased since 1992",7000,7500,0,0,0,0
238,"6/23/99",1,2111131,1,11,"Purchased since 1992",5500,0,0,0,0,0
239,"6/23/99",1,2111231,1,1,"Purchased before 1992",3000,0,0,0,0,0
240,"6/23/99",1,2111232,1,11,"Purchased since 1992",14000,0,0,0,0,0
241,"6/23/99",1,2111233,1,11,"Purchased since 1992",0,0,1500,0,0,0
242,"6/23/99",1,2111233,2,11,"Purchased since 1992",3000,0,0,0,0,0
31,"8/04/95",1,2120131,1,11,"Purchased since 1992",5500,0,0,0,0,0
8,"6/19/99",1,2120141,1,11,"Purchased since 1992",350,0,0,0,0,0
7,"6/19/99",1,2120141,1,1,"Purchased before 1992",300,0,0,0,0,0
9,"6/19/99",1,2120142,1,11,"Purchased since 1992",1700,0,0,2400,0,0
10,"6/19/99",1,2120142,1,12,"Sale since 1992",0,0,0,1800,0,0
20,"6/19/99",1,2120151,9,2,"Inherited",3000,0,0,0,0,0
19,"6/19/99",1,2120151,3,2,"Inherited",8000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2120151,3,11,"",400,0,0,0,0,0
34,"8/04/95",1,2120231,1,12,"Sale since 1992",0,0,0,2000,0,0
32,"8/04/95",1,2120231,1,1,"Purchased before 1992",2500,0,0,0,0,0
33,"8/04/95",1,2120231,1,11,"Purchased since 1992",8000,0,0,3600,0,0
12,"6/19/99",1,2120241,1,12,"Sale since 1992",0,0,0,3600,0,0
11,"6/19/99",1,2120241,1,1,"Purchased before 1992",600,0,0,2900,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2120241,1,11,"",300,0,0,0,0,0
22,"6/19/99",1,2120251,1,12,"Sale since 1992",0,0,0,1800,0,0
21,"6/19/99",1,2120251,1,11,"Purchased since 1992",20000,0,0,2100,0,0
23,"6/19/99",1,2120251,1,2,"Inherited",32000,0,0,0,0,0
35,"8/04/95",1,2120331,1,11,"Purchased since 1992",6500,0,0,2400,0,0
13,"6/19/99",1,2120341,1,1,"Purchased before 1992",6000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2120341,1,11,"",500,0,0,0,0,0
14,"6/19/99",1,2120342,1,2,"Inherited",7000,0,0,0,0,0
24,"6/19/99",1,2120351,1,1,"Purchased before 1992",1500,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2120351,1,11,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2000,1.79769313486232e+308,1.79769313486232e+308
25,"6/19/99",1,2120351,1,12,"Sale since 1992",0,0,0,2000,0,0
26,"6/19/99",1,2120352,1,11,"Purchased since 1992",0,0,0,2100,0,0
28,"6/19/99",1,2120352,1,2,"Inherited",700,0,0,0,0,0
27,"6/19/99",1,2120352,1,12,"Sale since 1992",0,0,0,2100,0,0
38,"8/04/95",1,2120431,1,12,"Sale since 1992",0,0,0,3500,0,0
37,"8/04/95",1,2120431,1,11,"Purchased since 1992",3000,0,0,0,0,0
36,"8/04/95",1,2120431,1,1,"Purchased before 1992",6000,0,0,0,0,0
15,"6/19/99",1,2120441,2,11,"Purchased since 1992",3000,0,0,0,0,0
16,"6/19/99",1,2120441,5,11,"Purchased since 1992",1000,0,0,0,0,0
41,"8/04/95",1,2120531,1,12,"Sale since 1992",0,0,0,1500,0,0
40,"8/04/95",1,2120531,1,11,"Purchased since 1992",1000,0,0,2200,0,0
39,"8/04/95",1,2120531,1,1,"Purchased before 1992",3000,0,0,0,0,0
18,"6/19/99",1,2120541,1,12,"Sale since 1992",1040,0,0,0,0,0
17,"6/19/99",1,2120541,1,1,"Purchased before 1992",1760,0,0,0,0,0
42,"8/04/95",1,2120631,1,11,"Purchased since 1992",7000,0,0,0,0,0
44,"8/04/95",1,2120731,1,12,"Sale since 1992",1000,0,0,0,0,0
43,"8/04/95",1,2120731,1,11,"Purchased since 1992",1511,0,0,0,0,0
46,"8/04/95",1,2120831,5,12,"Sale since 1992",15000,0,0,0,0,0
45,"8/04/95",1,2120831,2,12,"Sale since 1992",14500,0,0,0,0,0
47,"8/04/95",1,2120931,1,11,"Purchased since 1992",10000,0,0,0,0,0
48,"8/04/95",1,2120932,1,11,"Purchased since 1992",4000,0,0,1900,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2120933,1,11,"",200,0,0,0,0,0
49,"8/04/95",1,2120933,1,4,"Obtained as dowry",3000,0,0,0,0,0
51,"8/04/95",1,2121031,1,12,"Sale since 1992",0,0,0,2500,0,0
50,"8/04/95",1,2121031,1,11,"Purchased since 1992",1200,0,0,3650,0,0
52,"8/04/95",1,2121131,1,11,"Purchased since 1992",10000,7500,0,1900,0,0
53,"8/04/95",1,2121131,1,12,"Sale since 1992",0,0,0,1800,0,0
54,"8/04/95",1,2121231,1,11,"Purchased since 1992",5000,10000,0,0,0,0
55,"8/04/95",1,2121232,1,2,"Inherited",5000,6000,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2121232,1,11,"",300,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2130131,1,11,"",200,0,0,0,0,0
92,"8/30/99",1,2130131,1,1,"Purchased before 1992",1200,0,0,0,0,0
141,"8/30/99",1,2130151,1,12,"Sale since 1992",33000,0,0,0,0,0
140,"8/30/99",1,2130151,1,11,"Purchased since 1992",40000,0,2000,0,0,0
93,"8/30/99",1,2130231,1,11,"Purchased since 1992",30000,12000,1000,0,0,0
131,"8/30/99",1,2130241,1,1,"Purchased before 1992",2000,0,0,0,0,0
132,"8/30/99",1,2130241,1,11,"Purchased since 1992",1500,0,0,0,0,0
134,"8/30/99",1,2130242,1,12,"Sale since 1992",0,0,0,1300,0,0
95,"8/30/99",1,2130331,1,11,"Purchased since 1992",50000,12000,700,0,0,0
94,"8/30/99",1,2130331,1,1,"Purchased before 1992",0,0,0,1200,0,0
136,"8/30/99",1,2130341,1,11,"Purchased since 1992",5000,0,2000,0,0,0
135,"8/30/99",1,2130341,1,1,"Purchased before 1992",3000,0,0,0,0,0
142,"8/30/99",1,2130351,2,11,"Purchased since 1992",1500,0,0,0,0,0
97,"8/30/99",1,2130431,1,11,"Purchased since 1992",1000,0,0,0,0,0
96,"8/30/99",1,2130431,1,1,"Purchased before 1992",10000,8000,0,0,0,0
143,"8/30/99",1,2130459,1,11,"Purchased since 1992",50000,0,0,0,0,0
100,"8/30/99",1,2130531,1,11,"Purchased since 1992",250,0,0,0,0,0
99,"8/30/99",1,2130531,1,1,"Purchased before 1992",7000,0,0,0,0,0
139,"8/30/99",1,2130541,1,11,"Purchased since 1992",12000,0,0,0,0,0
101,"8/30/99",1,2130631,1,11,"Purchased since 1992",2200,0,0,0,0,0
102,"8/30/99",1,2130731,1,11,"Purchased since 1992",9000,0,0,0,0,0
103,"8/30/99",1,2130831,1,11,"Purchased since 1992",10000,0,0,2200,0,0
104,"8/30/99",1,2130832,1,11,"Purchased since 1992",18000,0,800,0,0,0
105,"8/30/99",1,2130931,1,1,"Purchased before 1992",1500,0,0,0,0,0
106,"8/30/99",1,2130931,1,11,"Purchased since 1992",8000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2130932,1,11,"",300,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,2130933,1,11,"",2200,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"8/30/99",1,2130934,1,2,"Inherited",500,0,0,0,0,0
110,"8/30/99",1,2130934,1,4,"Obtained as dowry",0,0,0,1500,0,0
111,"8/30/99",1,2131031,1,1,"Purchased before 1992",500,0,0,0,0,0
112,"8/30/99",1,2131031,1,11,"Purchased since 1992",6000,0,0,0,0,0
113,"8/30/99",1,2131131,1,11,"Purchased since 1992",5000,0,0,0,0,0
114,"8/30/99",1,2131132,1,11,"Purchased since 1992",2000,0,1000,0,0,0
115,"8/30/99",1,2131132,1,2,"Inherited",6000,0,0,0,0,0
116,"8/30/99",1,2131231,1,1,"Purchased before 1992",700,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,2131231,1,11,"",450,0,0,0,0,0
62,"8/09/99",1,2210131,1,11,"Purchased since 1992",4000,0,0,5500,0,0
89,"8/09/99",1,2210141,1,11,"Purchased since 1992",17000,0,0,0,0,0
97,"8/09/99",1,2210151,1,11,"Purchased since 1992",16000,0,0,0,0,0
63,"8/09/99",1,2210231,1,11,"Purchased since 1992",8000,0,0,0,0,0
90,"8/09/99",1,2210241,1,1,"Purchased before 1992",8000,0,0,0,0,0
98,"8/09/99",1,2210251,1,11,"Purchased since 1992",3000,0,0,0,0,0
99,"8/09/99",1,2210252,1,11,"Purchased since 1992",4000,0,0,0,0,0
100,"8/09/99",1,2210253,1,11,"Purchased since 1992",3000,0,0,0,0,0
64,"8/09/99",1,2210331,1,11,"Purchased since 1992",6000,0,0,0,0,0
91,"8/09/99",1,2210341,1,2,"Inherited",70000,0,0,0,0,0
101,"8/09/99",1,2210351,2,11,"Purchased since 1992",34000,0,0,0,0,0
65,"8/09/99",1,2210431,1,11,"Purchased since 1992",3000,0,0,0,0,0
92,"8/09/99",1,2210441,1,11,"Purchased since 1992",8000,0,0,0,0,0
102,"8/09/99",1,2210459,1,11,"Purchased since 1992",14000,0,0,0,0,0
66,"8/09/99",1,2210531,1,1,"Purchased before 1992",1300,0,0,0,0,0
93,"8/09/99",1,2210541,1,11,"Purchased since 1992",8000,0,0,0,0,0
94,"8/09/99",1,2210542,1,11,"Purchased since 1992",6000,0,0,0,0,0
95,"8/09/99",1,2210543,1,11,"Purchased since 1992",4000,0,0,0,0,0
67,"8/09/99",1,2210631,1,1,"Purchased before 1992",8000,0,0,0,0,0
96,"8/09/99",1,2210641,1,11,"Purchased since 1992",12000,0,0,0,0,0
68,"8/09/99",1,2210731,1,11,"Purchased since 1992",11000,0,0,0,0,0
69,"8/09/99",1,2210831,1,11,"Purchased since 1992",12000,0,0,0,0,0
70,"8/09/99",1,2210931,1,1,"Purchased before 1992",8000,0,0,0,0,0
71,"8/09/99",1,2211031,1,1,"Purchased before 1992",12000,0,0,0,0,0
72,"8/09/99",1,2211131,1,11,"Purchased since 1992",13000,0,0,0,0,0
73,"8/09/99",1,2211231,1,11,"Purchased since 1992",5600,0,0,0,0,0
74,"8/09/99",1,2211331,1,11,"Purchased since 1992",12000,0,0,0,0,0
75,"8/09/99",1,2211431,1,11,"Purchased since 1992",4000,0,0,3100,0,0
87,"8/09/99",1,2212539,2,12,"Sale since 1992",4000,0,0,0,0,0
86,"8/09/99",1,2212539,2,1,"Purchased before 1992",7000,0,0,0,0,0
88,"8/09/99",1,2212639,1,11,"Purchased since 1992",8000,0,0,0,0,0
1,"9/04/99",1,2220131,1,1,"Purchased before 1992",8000,8000,0,0,0,0
2,"9/04/99",1,2220131,1,11,"Purchased since 1992",8000,0,0,5000,0,0
36,"9/04/99",1,2220141,1,11,"Purchased since 1992",6000,0,0,0,0,0
