"casenum","date","weight_","hhcode","pid","oedid","oedde","s12_4q22","s12_4q32","s12_4q42","s12_4q52","s12_4q62","s12_4q72"
295,"8/12/99",1,1030721,1,1,"Purchased before 1992",0,0,0,200,0,0
297,"8/12/99",1,1030821,1,1,"Purchased before 1992",100,0,0,0,0,0
298,"8/12/99",1,1030821,1,11,"Purchased since 1992",0,0,500,300,0,0
299,"8/12/99",1,1030921,1,1,"Purchased before 1992",0,0,0,200,0,0
300,"8/12/99",1,1030921,1,11,"Purchased since 1992",0,0,300,200,0,0
301,"8/12/99",1,1031021,1,1,"Purchased before 1992",50,0,0,0,0,0
303,"8/12/99",1,1031021,5,3,"Obtained as gift",0,0,0,0,0,15000
302,"8/12/99",1,1031021,1,11,"Purchased since 1992",0,0,6000,1000,0,0
306,"8/12/99",1,1031121,2,3,"Obtained as gift",0,0,0,0,0,450
305,"8/12/99",1,1031121,1,11,"Purchased since 1992",150,0,500,300,0,0
304,"8/12/99",1,1031121,1,1,"Purchased before 1992",100,0,200,200,0,0
307,"8/12/99",1,1031221,1,1,"Purchased before 1992",100,0,300,200,0,0
308,"8/12/99",1,1031221,1,11,"Purchased since 1992",100,0,500,400,1000,0
309,"8/12/99",1,1031221,2,2,"Inherited",0,0,0,0,0,280
1,"5/20/99",1,1110121,1,11,"Purchased since 1992",200,0,400,200,0,0
2,"5/28/99",1,1110121,2,11,"Purchased since 1992",0,0,0,0,0,150
49,"6/01/99",1,1110151,1,1,"Purchased before 1992",0,0,7000,800,0,0
51,"6/01/99",1,1110151,2,1,"Purchased before 1992",0,0,0,0,0,2500
53,"6/01/99",1,1110151,3,4,"Obtained as dowry",0,0,0,0,0,2000
52,"6/01/99",1,1110151,3,1,"Purchased before 1992",0,0,0,0,0,2000
50,"6/01/99",1,1110151,1,11,"Purchased since 1992",450,0,0,700,0,0
54,"6/01/99",1,1110152,1,11,"Purchased since 1992",250,0,7000,300,0,0
55,"6/01/99",1,1110152,2,3,"Obtained as gift",0,0,0,0,0,15000
5,"5/28/99",1,1110221,7,11,"Purchased since 1992",0,0,0,0,0,450
4,"5/28/99",1,1110221,2,11,"Purchased since 1992",0,0,0,0,0,1600
3,"5/28/99",1,1110221,1,11,"Purchased since 1992",500,0,700,1200,0,0
41,"6/01/99",1,1110241,2,1,"Purchased before 1992",0,0,0,0,0,200
40,"6/01/99",1,1110241,1,11,"Purchased since 1992",100,0,1500,170,0,0
6,"5/28/99",1,1110321,1,11,"Purchased since 1992",0,0,600,200,0,0
7,"6/01/99",1,1110321,2,11,"Purchased since 1992",0,0,0,500,0,125
43,"6/01/99",1,1110341,2,11,"Purchased since 1992",0,0,0,0,0,150
42,"6/01/99",1,1110341,1,11,"Purchased since 1992",0,0,0,200,0,0
59,"6/01/99",1,1110351,2,1,"Purchased before 1992",0,0,0,0,0,7000
60,"6/01/99",1,1110351,2,4,"Obtained as dowry",0,0,0,0,0,10000
58,"6/01/99",1,1110351,1,11,"Purchased since 1992",100,0,1500,500,500,0
8,"6/01/99",1,1110421,1,11,"Purchased since 1992",2000,0,6700,200,8000,0
10,"6/01/99",1,1110421,2,11,"Purchased since 1992",0,0,0,0,0,4000
9,"6/01/99",1,1110421,5,11,"Purchased since 1992",0,0,0,0,0,6000
44,"6/01/99",1,1110441,1,11,"Purchased since 1992",120,0,1600,250,0,0
45,"6/01/99",1,1110441,2,1,"Purchased before 1992",0,0,0,0,0,3000
46,"6/01/99",1,1110441,2,3,"Obtained as gift",0,0,0,0,0,1000
62,"6/01/99",1,1110459,2,1,"Purchased before 1992",0,0,0,0,0,100
61,"6/01/99",1,1110459,1,11,"Purchased since 1992",150,0,2000,200,100,0
13,"6/01/99",1,1110521,2,4,"Obtained as dowry",0,0,0,0,0,2500
11,"6/01/99",1,1110521,1,11,"Purchased since 1992",200,0,2000,400,0,0
12,"6/01/99",1,1110521,2,11,"Purchased since 1992",0,0,0,0,0,2000
14,"6/01/99",1,1110621,1,11,"Purchased since 1992",15,0,0,1500,0,0
15,"6/01/99",1,1110621,2,11,"Purchased since 1992",0,0,0,0,0,200
16,"6/01/99",1,1110621,7,3,"Obtained as gift",0,0,0,0,0,150
17,"6/01/99",1,1110721,1,11,"Purchased since 1992",200,0,6000,3000,0,0
18,"6/01/99",1,1110721,2,3,"Obtained as gift",0,0,0,0,0,7000
19,"6/01/99",1,1110821,1,11,"Purchased since 1992",500,0,700,500,0,0
20,"6/01/99",1,1110821,2,11,"Purchased since 1992",0,0,0,0,0,500
21,"6/01/99",1,1110821,5,4,"Obtained as dowry",0,0,0,0,0,500
22,"6/01/99",1,1110921,1,11,"Purchased since 1992",200,0,10000,3000,300,0
23,"6/01/99",1,1110921,2,1,"Purchased before 1992",0,0,0,0,0,3000
24,"6/01/99",1,1110921,3,11,"Purchased since 1992",0,0,0,0,0,500
25,"6/01/99",1,1111021,1,11,"Purchased since 1992",150,0,0,129,0,0
26,"6/01/99",1,1111021,5,4,"Obtained as dowry",0,0,0,0,0,2000
30,"6/01/99",1,1111121,2,11,"Purchased since 1992",0,0,0,0,0,1600
29,"6/01/99",1,1111121,1,11,"Purchased since 1992",95,0,2000,1500,0,0
31,"6/01/99",1,1111221,1,11,"Purchased since 1992",215,0,2000,1500,0,0
32,"6/01/99",1,1111221,2,11,"Purchased since 1992",0,0,0,0,0,150
127,"7/25/99",1,1120121,1,11,"Purchased since 1992",170,0,700,100,0,0
126,"7/25/99",1,1120121,1,1,"Purchased before 1992",0,0,0,100,0,0
129,"7/25/99",1,1120121,2,1,"Purchased before 1992",0,0,0,0,0,110
183,"7/25/99",1,1120151,2,11,"Purchased since 1992",0,0,0,250,0,400
181,"7/25/99",1,1120151,1,11,"Purchased since 1992",200,0,4500,0,700,0
182,"7/25/99",1,1120151,2,1,"Purchased before 1992",0,0,0,250,0,0
130,"7/25/99",1,1120221,1,11,"Purchased since 1992",350,0,5000,300,0,0
130,"7/25/99",1,1120221,2,11,"Purchased since 1992",0,0,0,0,0,1500
131,"7/25/99",1,1120221,8,11,"Purchased since 1992",0,0,0,0,0,200
169,"7/25/99",1,1120241,2,1,"Purchased before 1992",0,0,0,0,0,200
168,"7/25/99",1,1120241,1,1,"Purchased before 1992",4000,0,1500,100,0,0
133,"7/25/99",1,1120321,2,11,"Purchased since 1992",300,0,900,200,0,0
132,"7/25/99",1,1120321,2,1,"Purchased before 1992",0,0,0,200,0,200
173,"7/25/99",1,1120341,4,4,"Obtained as dowry",0,0,0,0,4000,0
171,"7/25/99",1,1120341,2,11,"Purchased since 1992",200,0,10000,500,0,0
170,"7/25/99",1,1120341,2,1,"Purchased before 1992",0,0,0,500,0,0
172,"7/25/99",1,1120341,4,11,"Purchased since 1992",0,0,0,1000,0,15000
190,"7/25/99",1,1120351,5,11,"Purchased since 1992",0,0,0,0,0,250
189,"7/25/99",1,1120351,2,11,"Purchased since 1992",0,0,0,0,0,1500
188,"7/25/99",1,1120351,1,11,"Purchased since 1992",120,0,5000,215,0,0
187,"7/25/99",1,1120351,1,1,"Purchased before 1992",125,0,2000,270,0,0
135,"7/25/99",1,1120421,1,11,"Purchased since 1992",160,0,1600,250,0,0
134,"7/25/99",1,1120421,1,1,"Purchased before 1992",0,0,0,200,0,0
136,"7/25/99",1,1120421,2,11,"Purchased since 1992",0,0,0,0,0,250
194,"7/25/99",1,1120459,2,11,"Purchased since 1992",0,0,0,300,0,0
191,"7/25/99",1,1120459,1,1,"Purchased before 1992",0,0,2000,0,0,0
193,"7/25/99",1,1120459,2,1,"Purchased before 1992",0,0,0,200,0,2000
192,"7/25/99",1,1120459,1,11,"Purchased since 1992",300,0,500,0,4500,0
138,"7/25/99",1,1120521,1,11,"Purchased since 1992",200,0,0,0,0,0
139,"7/25/99",1,1120521,2,1,"Purchased before 1992",0,0,0,200,0,150
137,"7/25/99",1,1120521,1,1,"Purchased before 1992",200,0,3000,0,0,0
140,"7/25/99",1,1120521,2,11,"Purchased since 1992",0,0,0,300,0,0
142,"7/25/99",1,1120522,2,11,"Purchased since 1992",0,0,0,0,0,175
141,"7/25/99",1,1120522,1,11,"Purchased since 1992",120,0,425,300,0,0
180,"7/25/99",1,1120541,6,1,"Purchased before 1992",0,0,0,0,0,750
178,"7/25/99",1,1120541,3,1,"Purchased before 1992",0,0,0,100,0,250
179,"7/25/99",1,1120541,3,11,"Purchased since 1992",0,0,0,170,0,0
177,"7/25/99",1,1120541,1,11,"Purchased since 1992",210,0,1000,0,0,0
143,"7/25/99",1,1120621,1,11,"Purchased since 1992",290,0,4000,0,0,0
144,"7/25/99",1,1120621,2,11,"Purchased since 1992",0,0,0,700,0,325
145,"7/25/99",1,1120622,1,11,"Purchased since 1992",0,0,0,200,0,0
146,"7/25/99",1,1120622,2,3,"Obtained as gift",0,0,0,0,0,280
147,"7/25/99",1,1120721,2,11,"Purchased since 1992",125,0,300,200,0,175
149,"7/25/99",1,1120821,2,11,"Purchased since 1992",0,0,0,0,0,5000
148,"7/25/99",1,1120821,1,11,"Purchased since 1992",270,0,0,0,3000,0
152,"7/25/99",1,1120921,2,11,"Purchased since 1992",0,0,0,0,0,2000
150,"7/25/99",1,1120921,1,11,"Purchased since 1992",325,0,4000,225,0,0
151,"7/25/99",1,1120921,1,2,"Inherited",0,0,0,100,0,0
153,"7/25/99",1,1121021,1,11,"Purchased since 1992",195,0,300,85,200,0
154,"7/25/99",1,1121021,1,12,"Sale since 1992",0,0,0,220,0,0
155,"7/25/99",1,1121021,2,11,"Purchased since 1992",0,0,0,0,0,280
158,"7/25/99",1,1121121,2,11,"Purchased since 1992",0,0,0,0,0,250
157,"7/25/99",1,1121121,1,11,"Purchased since 1992",100,0,1000,150,0,0
156,"7/25/99",1,1121121,1,1,"Purchased before 1992",100,0,0,100,0,0
159,"7/25/99",1,1121122,1,11,"Purchased since 1992",150,0,650,370,0,290
162,"7/25/99",1,1121221,2,1,"Purchased before 1992",0,0,0,0,0,250
163,"7/25/99",1,1121221,6,11,"Purchased since 1992",0,0,0,0,0,175
160,"7/25/99",1,1121221,1,1,"Purchased before 1992",70,0,400,125,0,0
161,"7/25/99",1,1121221,1,11,"Purchased since 1992",175,0,3000,250,0,0
1,"7/08/99",1,1130121,1,11,"Purchased since 1992",325,0,7000,375,1200,0
2,"7/08/99",1,1130121,2,11,"Purchased since 1992",0,0,0,0,0,150
3,"7/08/99",1,1130121,5,11,"Purchased since 1992",0,0,0,0,0,2500
37,"7/08/99",1,1130141,1,11,"Purchased since 1992",100,0,400,210,0,0
38,"7/08/99",1,1130141,2,1,"Purchased before 1992",0,0,0,0,0,120
46,"7/08/99",1,1130151,1,1,"Purchased before 1992",175,0,0,0,0,0
48,"7/08/99",1,1130151,2,11,"Purchased since 1992",0,0,0,500,0,2000
47,"7/08/99",1,1130151,1,11,"Purchased since 1992",0,0,2000,0,0,0
50,"7/08/99",1,1130151,10,3,"Obtained as gift",0,0,0,0,0,4000
49,"7/08/99",1,1130151,2,4,"Obtained as dowry",0,0,0,0,0,6000
52,"7/08/99",1,1130152,2,4,"Obtained as dowry",0,0,0,0,0,6000
51,"7/08/99",1,1130152,1,11,"Purchased since 1992",100,0,1800,700,0,0
54,"7/08/99",1,1130153,2,11,"Purchased since 1992",0,0,0,250,0,0
53,"7/08/99",1,1130153,1,11,"Purchased since 1992",100,0,1200,0,0,0
55,"7/08/99",1,1130153,2,3,"Obtained as gift",0,0,0,0,0,2000
7,"7/08/99",1,1130221,3,11,"Purchased since 1992",0,0,0,0,0,150
6,"7/08/99",1,1130221,2,11,"Purchased since 1992",0,0,0,260,0,1700
4,"7/08/99",1,1130221,1,1,"Purchased before 1992",1000,0,800,0,0,0
5,"7/08/99",1,1130221,2,1,"Purchased before 1992",0,0,0,100,0,0
59,"7/08/99",1,1130252,1,11,"Purchased since 1992",125,0,7000,0,0,0
61,"7/08/99",1,1130252,3,11,"Purchased since 1992",0,0,0,0,0,400
60,"7/08/99",1,1130252,2,11,"Purchased since 1992",0,0,0,300,0,2000
8,"7/08/99",1,1130321,1,11,"Purchased since 1992",150,0,2100,290,0,0
10,"7/08/99",1,1130321,5,11,"Purchased since 1992",0,0,0,0,0,300
9,"7/08/99",1,1130321,2,11,"Purchased since 1992",0,0,0,0,0,1000
63,"7/08/99",1,1130351,2,11,"Purchased since 1992",0,0,0,0,0,1500
64,"7/08/99",1,1130351,2,4,"Obtained as dowry",0,0,0,0,0,1000
62,"7/08/99",1,1130351,1,1,"Purchased before 1992",150,0,7000,600,0,0
11,"7/08/99",1,1130421,1,11,"Purchased since 1992",170,0,650,350,0,0
12,"7/08/99",1,1130421,2,3,"Obtained as gift",0,0,0,0,0,250
13,"7/08/99",1,1130421,6,11,"Purchased since 1992",0,0,0,0,0,250
14,"7/08/99",1,1130422,1,11,"Purchased since 1992",190,0,1800,0,0,0
15,"7/08/99",1,1130422,2,11,"Purchased since 1992",0,0,0,300,0,1100
43,"7/08/99",1,1130441,1,1,"Purchased before 1992",120,0,900,225,0,120
67,"7/08/99",1,1130459,3,11,"Purchased since 1992",0,0,0,0,0,4000
65,"7/08/99",1,1130459,1,11,"Purchased since 1992",250,0,7000,400,400,0
66,"7/08/99",1,1130459,2,1,"Purchased before 1992",0,0,0,0,0,2000
17,"7/08/99",1,1130521,2,11,"Purchased since 1992",0,0,0,0,0,250
16,"7/08/99",1,1130521,1,11,"Purchased since 1992",150,0,400,350,80,0
20,"7/08/99",1,1130621,5,11,"Purchased since 1992",0,0,0,0,0,250
18,"7/08/99",1,1130621,1,11,"Purchased since 1992",230,0,2900,370,0,0
19,"7/08/99",1,1130621,2,11,"Purchased since 1992",0,0,0,0,0,5500
21,"7/08/99",1,1130721,1,11,"Purchased since 1992",175,0,3000,300,0,0
22,"7/08/99",1,1130721,2,1,"Purchased before 1992",0,0,0,0,0,500
23,"7/08/99",1,1130721,4,11,"Purchased since 1992",0,0,0,0,0,250
24,"7/08/99",1,1130821,1,1,"Purchased before 1992",200,0,9000,390,0,0
25,"7/08/99",1,1130821,2,1,"Purchased before 1992",0,0,0,0,0,3000
27,"7/08/99",1,1130921,2,11,"Purchased since 1992",0,0,0,0,0,5000
26,"7/08/99",1,1130921,1,11,"Purchased since 1992",200,0,10000,310,0,0
28,"7/08/99",1,1130921,4,11,"Purchased since 1992",0,0,0,0,0,100
30,"7/08/99",1,1131021,2,1,"Purchased before 1992",0,0,0,0,0,150
29,"7/08/99",1,1131021,1,11,"Purchased since 1992",100,0,250,200,0,0
33,"7/08/99",1,1131121,6,11,"Purchased since 1992",0,0,0,0,0,200
32,"7/08/99",1,1131121,2,1,"Purchased before 1992",0,0,0,0,0,100
31,"7/08/99",1,1131121,1,11,"Purchased since 1992",390,0,900,400,0,0
35,"7/08/99",1,1131221,2,1,"Purchased before 1992",0,0,0,0,0,250
34,"7/08/99",1,1131221,1,11,"Purchased since 1992",50,0,700,285,1000,0
36,"7/08/99",1,1131221,5,5,"Obtained from other sources",0,0,0,0,0,500
1,"5/20/99",1,1210121,1,1,"Purchased before 1992",0,0,0,300,0,0
3,"5/27/99",1,1210121,1,3,"Obtained as gift",0,0,3500,200,0,0
2,"5/27/99",1,1210121,1,11,"Purchased since 1992",0,0,500,500,0,0
4,"5/27/99",1,1210121,2,3,"Obtained as gift",0,0,0,0,0,2000
37,"5/27/99",1,1210141,1,11,"Purchased since 1992",100,0,400,500,0,0
38,"5/27/99",1,1210141,2,11,"Purchased since 1992",0,0,0,0,0,150
36,"5/27/99",1,1210141,1,1,"Purchased before 1992",0,0,600,200,0,0
40,"5/27/99",1,1210142,1,11,"Purchased since 1992",75,0,0,0,0,170
41,"5/27/99",1,1210142,1,3,"Obtained as gift",0,0,300,150,0,0
39,"5/27/99",1,1210142,1,1,"Purchased before 1992",0,0,0,90,0,0
182,"9/12/99",1,1210151,1,11,"Purchased since 1992",0,0,1000,400,0,0
181,"9/12/99",1,1210151,1,1,"Purchased before 1992",0,0,1000,100,0,0
183,"9/12/99",1,1210151,1,3,"Obtained as gift",0,0,0,0,0,200
42,"5/27/99",1,1210241,1,11,"Purchased since 1992",0,0,400,310,200,0
43,"5/27/99",1,1210241,7,11,"Purchased since 1992",0,0,0,0,0,320
44,"5/27/99",1,1210242,1,11,"Purchased since 1992",0,0,0,500,0,0
45,"5/27/99",1,1210243,1,11,"Purchased since 1992",0,0,250,0,0,0
54,"5/27/99",1,1210251,1,11,"Purchased since 1992",150,0,3500,2000,200,0
56,"5/27/99",1,1210252,2,11,"Purchased since 1992",0,0,0,0,0,2000
55,"5/27/99",1,1210252,1,11,"Purchased since 1992",200,0,1700,2500,0,0
57,"5/27/99",1,1210252,2,3,"Obtained as gift",0,0,0,0,0,2000
58,"5/27/99",1,1210253,1,11,"Purchased since 1992",0,0,500,1000,210,0
60,"5/27/99",1,1210253,2,1,"Purchased before 1992",0,0,0,0,0,700
59,"5/27/99",1,1210253,1,3,"Obtained as gift",0,0,1600,500,0,0
61,"5/27/99",1,1210253,2,11,"Purchased since 1992",0,0,0,0,0,5000
5,"5/27/99",1,1210321,1,11,"Purchased since 1992",100,0,300,400,0,0
48,"5/27/99",1,1210341,2,11,"Purchased since 1992",0,0,0,0,0,250
46,"5/27/99",1,1210341,1,1,"Purchased before 1992",0,0,500,400,0,0
47,"5/27/99",1,1210341,1,11,"Purchased since 1992",0,0,1000,600,0,0
49,"5/27/99",1,1210342,1,11,"Purchased since 1992",0,0,0,300,0,0
62,"5/27/99",1,1210351,1,1,"Purchased before 1992",0,0,0,500,0,0
63,"5/27/99",1,1210351,1,11,"Purchased since 1992",200,0,0,500,0,0
64,"5/27/99",1,1210351,1,2,"Inherited",0,0,1000,0,0,0
6,"5/27/99",1,1210421,1,11,"Purchased since 1992",0,0,1000,1000,0,0
50,"5/27/99",1,1210441,1,11,"Purchased since 1992",0,0,0,100,0,0
51,"5/27/99",1,1210441,1,3,"Obtained as gift",0,0,500,200,0,0
191,"9/12/99",1,1210459,1,11,"Purchased since 1992",100,0,0,300,0,0
190,"9/12/99",1,1210459,1,1,"Purchased before 1992",50,0,1500,700,0,0
8,"5/27/99",1,1210521,1,11,"Purchased since 1992",80,0,500,400,0,0
9,"5/27/99",1,1210521,2,1,"Purchased before 1992",0,0,0,0,0,250
7,"5/27/99",1,1210521,1,1,"Purchased before 1992",0,0,1000,600,0,0
11,"5/27/99",1,1210522,1,2,"Inherited",0,0,1000,0,0,0
13,"5/27/99",1,1210522,3,3,"Obtained as gift",0,0,0,0,0,200
12,"5/27/99",1,1210522,1,3,"Obtained as gift",0,0,1500,0,0,0
10,"5/27/99",1,1210522,1,11,"Purchased since 1992",100,0,0,700,0,0
52,"5/27/99",1,1210541,1,1,"Purchased before 1992",0,0,1000,300,0,0
53,"5/27/99",1,1210541,1,11,"Purchased since 1992",0,0,0,370,0,0
17,"5/27/99",1,1210621,5,1,"Purchased before 1992",0,0,0,0,0,200
19,"5/27/99",1,1210621,5,3,"Obtained as gift",0,0,0,0,0,500
16,"5/27/99",1,1210621,1,3,"Obtained as gift",0,0,1000,0,0,0
15,"5/27/99",1,1210621,1,11,"Purchased since 1992",100,0,1000,500,0,0
18,"5/27/99",1,1210621,5,11,"Purchased since 1992",0,0,0,0,0,200
14,"5/27/99",1,1210621,1,1,"Purchased before 1992",0,0,1000,500,0,0
21,"5/27/99",1,1210721,1,3,"Obtained as gift",0,0,0,100,0,0
20,"5/27/99",1,1210721,1,11,"Purchased since 1992",0,0,0,500,0,0
22,"5/27/99",1,1210821,1,1,"Purchased before 1992",100,0,2000,1000,0,0
23,"5/27/99",1,1210821,1,11,"Purchased since 1992",50,0,2400,500,0,0
24,"5/27/99",1,1210821,7,11,"Purchased since 1992",0,0,0,0,0,1800
25,"5/27/99",1,1210921,1,1,"Purchased before 1992",0,0,0,200,0,0
26,"5/27/99",1,1210921,1,11,"Purchased since 1992",100,0,0,200,200,0
28,"5/27/99",1,1211021,1,11,"Purchased since 1992",0,0,0,400,0,0
27,"5/27/99",1,1211021,1,1,"Purchased before 1992",0,0,0,300,0,0
29,"5/27/99",1,1211021,2,1,"Purchased before 1992",0,0,0,0,0,250
30,"5/27/99",1,1211121,2,1,"Purchased before 1992",0,0,500,0,0,0
32,"5/27/99",1,1211121,6,3,"Obtained as gift",0,0,0,0,0,6000
31,"5/27/99",1,1211121,2,11,"Purchased since 1992",100,0,0,500,0,0
33,"5/27/99",1,1211122,1,11,"Purchased since 1992",0,0,0,500,0,0
34,"5/27/99",1,1211122,1,3,"Obtained as gift",0,0,800,60,0,0
35,"5/27/99",1,1211122,2,3,"Obtained as gift",0,0,0,0,0,250
470,"6/23/99",1,1220141,2,2,"Inherited",0,0,500,0,0,0
469,"6/23/99",1,1220141,2,11,"Purchased since 1992",120,0,0,400,0,0
471,"6/23/99",1,1220141,3,3,"Obtained as gift",0,0,0,0,0,200
488,"6/23/99",1,1220151,2,11,"Purchased since 1992",0,0,0,500,0,0
487,"6/23/99",1,1220151,2,1,"Purchased before 1992",0,0,500,300,0,0
490,"6/23/99",1,1220151,4,11,"Purchased since 1992",0,0,0,0,0,500
489,"6/23/99",1,1220151,2,3,"Obtained as gift",0,0,1000,0,0,0
491,"6/23/99",1,1220152,1,11,"Purchased since 1992",60,0,0,300,0,0
493,"6/23/99",1,1220152,2,3,"Obtained as gift",0,0,0,0,0,300
492,"6/23/99",1,1220152,1,2,"Inherited",0,0,500,0,0,0
439,"6/23/99",1,1220221,1,1,"Purchased before 1992",0,0,0,200,0,0
441,"6/23/99",1,1220221,2,11,"Purchased since 1992",0,0,0,0,0,250
440,"6/23/99",1,1220221,1,11,"Purchased since 1992",0,0,500,500,0,0
442,"6/23/99",1,1220221,2,3,"Obtained as gift",0,0,0,0,0,300
472,"6/23/99",1,1220241,1,1,"Purchased before 1992",50,0,0,100,0,0
473,"6/23/99",1,1220241,1,11,"Purchased since 1992",0,0,0,100,0,0
494,"6/23/99",1,1220251,2,1,"Purchased before 1992",0,0,0,300,0,0
496,"6/23/99",1,1220251,2,2,"Inherited",0,0,1000,0,0,0
495,"6/23/99",1,1220251,2,11,"Purchased since 1992",0,0,0,200,0,0
497,"6/23/99",1,1220252,1,11,"Purchased since 1992",300,0,3000,500,0,0
498,"6/23/99",1,1220252,2,11,"Purchased since 1992",0,0,0,0,0,500
443,"6/23/99",1,1220321,1,1,"Purchased before 1992",0,0,0,200,0,0
444,"6/23/99",1,1220321,1,11,"Purchased since 1992",0,0,1400,200,0,0
477,"6/23/99",1,1220341,6,1,"Purchased before 1992",0,0,0,0,0,500
475,"6/23/99",1,1220341,1,11,"Purchased since 1992",100,0,500,500,0,0
476,"6/23/99",1,1220341,3,1,"Purchased before 1992",0,0,0,0,0,500
474,"6/23/99",1,1220341,1,1,"Purchased before 1992",200,0,1000,500,0,0
480,"6/23/99",1,1220342,2,12,"Sale since 1992",0,0,0,0,0,1500
479,"6/23/99",1,1220342,1,3,"Obtained as gift",0,0,0,400,0,0
478,"6/23/99",1,1220342,1,11,"Purchased since 1992",60,0,0,100,0,0
481,"6/23/99",1,1220342,2,3,"Obtained as gift",0,0,0,0,0,1700
501,"6/23/99",1,1220351,2,2,"Inherited",70,0,3000,0,0,0
499,"6/23/99",1,1220351,2,1,"Purchased before 1992",0,0,0,300,0,0
500,"6/23/99",1,1220351,2,11,"Purchased since 1992",0,0,0,200,0,0
445,"6/23/99",1,1220421,1,1,"Purchased before 1992",0,0,0,200,0,0
483,"6/23/99",1,1220441,1,11,"Purchased since 1992",100,0,500,300,0,0
484,"6/23/99",1,1220441,2,3,"Obtained as gift",0,0,0,0,0,500
482,"6/23/99",1,1220441,1,1,"Purchased before 1992",100,0,1000,300,0,0
503,"6/23/99",1,1220459,1,11,"Purchased since 1992",100,0,500,400,0,0
502,"6/23/99",1,1220459,1,1,"Purchased before 1992",100,0,1500,400,0,0
504,"6/23/99",1,1220459,2,3,"Obtained as gift",0,0,0,0,0,300
446,"6/23/99",1,1220521,1,1,"Purchased before 1992",0,0,500,400,0,0
447,"6/23/99",1,1220521,1,11,"Purchased since 1992",200,0,1500,600,1200,0
449,"6/23/99",1,1220521,2,2,"Inherited",0,0,0,0,0,1000
448,"6/23/99",1,1220521,2,1,"Purchased before 1992",0,0,0,0,0,1000
485,"6/23/99",1,1220541,1,1,"Purchased before 1992",0,0,500,300,0,0
486,"6/23/99",1,1220541,1,11,"Purchased since 1992",100,0,500,900,0,0
450,"6/23/99",1,1220621,1,1,"Purchased before 1992",0,0,500,300,0,0
451,"6/23/99",1,1220621,1,11,"Purchased since 1992",200,0,500,500,0,0
453,"6/23/99",1,1220721,1,11,"Purchased since 1992",0,0,0,200,0,0
452,"6/23/99",1,1220721,1,1,"Purchased before 1992",100,0,0,100,0,0
454,"6/23/99",1,1220721,1,3,"Obtained as gift",0,0,500,0,0,0
455,"6/23/99",1,1220722,1,1,"Purchased before 1992",0,0,0,400,0,0
456,"6/23/99",1,1220722,1,11,"Purchased since 1992",0,0,600,0,0,0
458,"6/23/99",1,1220821,1,11,"Purchased since 1992",0,0,1000,300,0,0
459,"6/23/99",1,1220821,2,11,"Purchased since 1992",0,0,0,0,0,150
457,"6/23/99",1,1220821,1,1,"Purchased before 1992",0,0,0,300,0,0
461,"6/23/99",1,1220921,1,11,"Purchased since 1992",0,0,400,400,0,0
460,"6/23/99",1,1220921,1,1,"Purchased before 1992",0,0,0,200,0,0
462,"6/23/99",1,1220921,3,3,"Obtained as gift",0,0,0,0,0,2500
464,"6/23/99",1,1221021,1,11,"Purchased since 1992",150,0,2000,400,0,0
463,"6/23/99",1,1221021,1,1,"Purchased before 1992",50,0,1000,400,0,0
465,"6/23/99",1,1221021,1,3,"Obtained as gift",0,0,0,200,0,0
466,"6/23/99",1,1221021,1,5,"Obtained from other sources",0,0,0,0,0,10000
467,"6/23/99",1,1221221,1,1,"Purchased before 1992",0,0,0,200,0,0
468,"6/23/99",1,1221221,1,11,"Purchased since 1992",0,0,1000,400,0,0
687,"7/06/99",1,1230121,2,11,"Purchased since 1992",0,0,0,200,0,0
686,"7/06/99",1,1230121,2,1,"Purchased before 1992",0,0,1000,200,0,0
689,"7/06/99",1,1230122,2,3,"Obtained as gift",0,0,0,0,0,500
688,"7/06/99",1,1230122,1,11,"Purchased since 1992",0,0,0,150,0,0
723,"7/06/99",1,1230141,2,1,"Purchased before 1992",0,0,500,200,0,0
725,"7/06/99",1,1230141,3,11,"Purchased since 1992",0,0,700,200,0,0
724,"7/06/99",1,1230141,3,1,"Purchased before 1992",0,0,800,0,0,0
739,"7/06/99",1,1230151,2,1,"Purchased before 1992",0,0,2000,700,0,0
742,"7/06/99",1,1230151,9,11,"Purchased since 1992",0,0,0,0,0,4000
740,"7/06/99",1,1230151,2,11,"Purchased since 1992",250,0,500,300,0,0
741,"7/06/99",1,1230151,1,3,"Obtained as gift",0,0,2000,200,0,0
691,"7/06/99",1,1230221,1,11,"Purchased since 1992",250,0,1500,300,0,0
690,"7/06/99",1,1230221,1,1,"Purchased before 1992",0,0,500,500,0,0
692,"7/06/99",1,1230221,2,1,"Purchased before 1992",0,0,0,0,0,1500
693,"7/06/99",1,1230221,2,3,"Obtained as gift",0,0,0,200,0,500
726,"7/06/99",1,1230241,2,2,"Inherited",0,0,2000,800,0,0
731,"7/06/99",1,1230241,9,3,"Obtained as gift",0,0,2000,0,2000,1500
729,"7/06/99",1,1230241,3,3,"Obtained as gift",0,0,0,0,0,2000
727,"7/06/99",1,1230241,3,1,"Purchased before 1992",300,0,0,0,0,3000
730,"7/06/99",1,1230241,9,1,"Purchased before 1992",0,0,0,0,0,2500
728,"7/06/99",1,1230241,3,11,"Purchased since 1992",0,0,2500,600,0,0
