"casenum","date","weight_","hhcode","pid","respid","s13_1q3","s13_1q4","s13_1q5","s13_1q6","s13_1q7","s13_1q8","s13_1q9","s13_1q10","s13_1q11"
72,"6/27/99",1,2720141,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"6/27/99",1,2720151,2,2,1,14,0,0,25,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
103,"6/27/99",1,2720151,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"6/27/99",1,2720241,2,1,1,18,20000,0,30,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"6/27/99",1,2720241,3,3,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"6/27/99",1,2720251,2,2,1,11,0,0,9,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
75,"6/27/99",1,2720341,16,16,1,18,60000,5000,9,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
76,"6/27/99",1,2720342,2,2,1,17,0,0,30,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"6/27/99",1,2720343,2,2,1,18,100000,0,80,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"6/27/99",1,2720344,2,2,1,18,0,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"6/27/99",1,2720351,4,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"6/27/99",1,2720441,2,2,1,17,10000,0,1,0,1,1994,1
1.79769313486232e+308,"8/30/99",1,2720441,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"6/27/99",1,2720459,4,4,1,22,70000,0,65,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
80,"6/27/99",1,2720541,2,2,1,15,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"6/27/99",1,2720541,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
82,"6/27/99",1,2720641,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
83,"6/27/99",1,2720741,2,2,1,8,0,0,5,96,2,1992,1.79769313486232e+308
1.79769313486232e+308,"8/30/99",1,2720741,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
84,"6/27/99",1,2720841,3,3,1,17,0,0,4,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
85,"6/27/99",1,2720941,2,2,1,15,0,0,8,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"6/27/99",1,2720942,2,2,1,18,0,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
87,"6/27/99",1,2721041,2,2,1,17,1500,0,0.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"6/27/99",1,2721141,2,2,1,8,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
89,"6/27/99",1,2721141,8,8,1,16,2000,0,16,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
90,"6/27/99",1,2721141,9,9,1,16,4000,0,14,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"6/27/99",1,2721241,2,2,1,15,0,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"6/27/99",1,2721241,3,3,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
93,"6/27/99",1,2721341,2,2,1,15,1200,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"6/27/99",1,2721441,2,2,1,13,0,0,7,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"6/27/99",1,2721441,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"6/27/99",1,2721441,6,6,1,14,3500,0,15,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"6/27/99",1,2721541,2,2,1,16,0,0,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
98,"6/27/99",1,2721641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"6/27/99",1,2721741,2,2,1,16,0,0,55,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"6/27/99",1,2721741,6,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"6/27/99",1,2721741,8,8,1,15,12000,0,55,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"7/27/99",1,2730141,2,2,1,20,3000,0,250,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"7/27/99",1,2730151,2,2,1,18,0,0,15,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"7/27/99",1,2730241,2,2,1,16,5000,0,85,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"7/27/99",1,2730241,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"7/27/99",1,2730251,2,2,1,16,0,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"7/27/99",1,2730251,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"7/27/99",1,2730341,2,2,1,16,0,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"7/27/99",1,2730351,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"7/27/99",1,2730351,8,8,1,19,0,0,17,36,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"7/27/99",1,2730441,2,2,1,20,0,0,0.200000002980232,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"7/27/99",1,2730459,9,9,1,16,18000,0,40,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"7/27/99",1,2730459,11,11,1,18,20000,0,40,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"7/27/99",1,2730641,2,2,1,20,400,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"7/27/99",1,2730841,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"7/27/99",1,2730941,1,1,1,15,0,0,0.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"7/27/99",1,2731041,2,2,1,18,0,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,2731141,4,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"7/27/99",1,2731141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"7/27/99",1,2731241,2,2,1,14,0,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"7/27/99",1,2731341,2,2,1,15,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"7/27/99",1,2731541,2,2,1,16,0,0,6,0,1,1989,1.79769313486232e+308
14,"7/27/99",1,2731641,2,2,1,17,0,0,7,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"7/27/99",1,2731741,2,2,1,18,0,0,8,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"6/22/99",1,2810141,2,2,1,14,1000,0,8,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
38,"6/22/99",1,2810141,3,3,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"6/22/99",1,2810151,3,2,1,16,7500,0,20,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"6/22/99",1,2810241,6,6,1,18,0,0,15,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"6/22/99",1,2810251,6,6,1,12,0,0,0.25,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"6/22/99",1,2810252,2,2,1,12,0,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"6/22/99",1,2810341,2,2,1,14,1000,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"6/22/99",1,2810341,3,3,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
63,"6/22/99",1,2810351,2,1,1,17,0,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
64,"6/22/99",1,2810459,2,2,1,20,0,0,50,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"6/22/99",1,2810459,4,4,1,17,3000,0,35,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"6/22/99",1,2810459,6,6,1,16,2000,0,1.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"6/22/99",1,2810541,2,2,1,13,0,0,8,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"6/22/99",1,2810541,8,2,1,17,3000,0,46,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
45,"6/22/99",1,2810641,4,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"6/22/99",1,2810641,7,7,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"6/22/99",1,2810741,2,2,1,14,0,0,28,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"6/22/99",1,2810741,9,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"6/22/99",1,2810841,2,2,1,10,0,0,6.44999980926514,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"6/22/99",1,2810941,2,2,1,18,1000,0,8,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"6/22/99",1,2811041,2,2,1,7,0,0,0.25,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"6/22/99",1,2811141,2,2,1,14,1200,0,7,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"6/22/99",1,2811341,2,2,1,14,0,0,0.25,6,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"6/22/99",1,2811341,4,2,1,17,14000,0,19,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"6/22/99",1,2811441,2,2,1,20,1000,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"6/22/99",1,2811441,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"6/22/99",1,2811441,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"6/22/99",1,2811741,2,2,1,16,0,0,0.100000001490116,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"6/22/99",1,2811741,5,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
306,"7/06/99",1,2820141,2,2,1,16,0,0,1.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
328,"7/06/99",1,2820151,2,2,1,15,0,0,50,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
307,"7/06/99",1,2820241,2,2,1,13,2000,0,4.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
329,"7/06/99",1,2820251,2,2,1,16,0,0,7.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
330,"7/06/99",1,2820251,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
331,"7/06/99",1,2820351,2,2,1,14,0,0,30,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
308,"7/06/99",1,2820441,2,2,1,17,0,0,4,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
309,"7/06/99",1,2820441,7,2,1,14,0,0,16,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
332,"7/06/99",1,2820459,2,2,1,20,0,0,30,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
333,"7/06/99",1,2820459,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
310,"7/06/99",1,2820541,2,2,1,16,0,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
311,"7/06/99",1,2820741,2,1,1,13,0,0,1.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
312,"7/06/99",1,2820741,3,1,1,16,1300,0,6.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
313,"7/06/99",1,2820841,2,2,1,17,1500,0,7.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
314,"7/06/99",1,2820941,2,2,1,12,0,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
315,"7/06/99",1,2821041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
316,"7/06/99",1,2821141,2,2,1,15,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
317,"7/06/99",1,2821241,2,2,1,15,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
318,"7/06/99",1,2821341,2,2,1,17,0,0,50,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
319,"7/06/99",1,2821341,9,2,1,13,0,0,12,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
320,"7/06/99",1,2821441,2,2,1,20,0,0,0,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
321,"7/06/99",1,2821541,2,1,1,18,2000,0,3.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
322,"7/06/99",1,2821541,3,1,1,17,6000,0,0.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
323,"7/06/99",1,2821542,2,2,1,14,10000,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
324,"7/06/99",1,2821543,2,2,1,15,2000,0,8,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
325,"7/06/99",1,2821544,3,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
326,"7/06/99",1,2821641,2,2,1,18,2000,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
327,"7/06/99",1,2821741,2,2,1,14,1900,0,4.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"6/11/99",1,2830141,2,1,1,14,170,0,100,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
124,"6/11/99",1,2830151,2,2,1,16,0,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
125,"6/11/99",1,2830151,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
100,"6/11/99",1,2830241,2,2,1,15,300,0,6,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,2830241,5,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
126,"6/11/99",1,2830251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
127,"6/11/99",1,2830252,2,2,1,17,2000,0,28,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
128,"6/11/99",1,2830253,2,2,1,16,0,0,0.100000001490116,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
101,"6/11/99",1,2830341,2,2,1,16,0,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"6/11/99",1,2830341,6,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
103,"6/11/99",1,2830341,7,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"6/11/99",1,2830342,2,2,1,18,8000,0,30,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"6/11/99",1,2830343,2,2,1,18,0,0,1.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
129,"6/11/99",1,2830351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"6/11/99",1,2830441,2,2,1,17,0,0,10,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"6/11/99",1,2830441,4,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
130,"6/11/99",1,2830459,2,2,1,19,0,0,30,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"6/11/99",1,2830541,2,2,1,15,1500,0,4.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"6/11/99",1,2830641,2,2,1,20,0,0,29,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"6/11/99",1,2830641,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"6/11/99",1,2830741,2,2,1,15,4000,0,4.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
112,"6/11/99",1,2830841,2,2,1,19,3000,0,2,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
113,"6/11/99",1,2830941,2,2,1,15,0,0,0.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
114,"6/11/99",1,2831041,2,2,1,15,0,0,5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"6/11/99",1,2831141,2,2,1,19,2000,0,3,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
116,"6/11/99",1,2831241,2,2,1,15,1500,0,1.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
117,"6/11/99",1,2831341,3,3,1,17,0,0,24,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
118,"6/11/99",1,2831441,2,2,1,18,24000,0,1.5,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
119,"6/11/99",1,2831442,2,2,1,20,50000,0,1,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
120,"6/11/99",1,2831541,2,2,1,16,0,0,16,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"6/11/99",1,2831541,4,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
122,"6/11/99",1,2831641,2,2,1,14,0,0,9,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
